Spec.No.,S.W.No.,Mass_Single,Fam_Genus,species,Date,County,Location,Grid ref,Sex,Length Imp.,Length Met.,Condition,in Collections,year,sequ,lett,Entered,Updated,Count,MCS,BMNH,Rect.CoNAord.,Latitude,Longitude,Other refs,age,Old County,GRef Source,By Catch,Rep.Source,SMRU animal,SMRU No,RLaw,IoZ London,JBaker,VSimpson,CBRU,RJReid,NMS No,Irish,Other,Comb_other_ref,Year_val,Month_val,Day_val,Aggregated_Date,Name Common,Name Current Sci ,Beak Len (m),Beak-Blowhole(m),Snout-mid BF (m),Tail-mid BF (m),BF base Len (m),BF max Height(m),Tail span (m),Tail Depth (m),Tail Curve (m),Keel/T.Stock (m),Flipper Len (m),Flipper Wid (m),Body Girth (m),Gen Slit Len (m),Gen Slit-anus(m),Teeth Top Jaw,Teeth Low Jaw,Teeth Diam mm,Baleen Plate clr,Baleen Fring clr,Country Code,C.of Death,Parasites,Comment
386,1921/13,S,Delphinus,delphis,15-Aug-21,"Cork, EIRE",Skibbereen,W099340,NA,4'8'',1.42m*,NA,NA,1921,13,NA,02-Nov-90,23-Dec-08,725,ZK0048,ZK0048,NA,51.5512,-9.2992,NA,NA,S.Ireland,*BMNH LEJ,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921,8,15,19210815,Common dolphin,Delphinus delphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,5,NA,NA,a)Common dolphin b)1st info Gref Source BMNH DKP c)E=-1035100m N=6685900m
387,1921/14,S,odontocete,sp.indet.,20-Aug-21,Suffolk,"Southwold, 1000yds N. of pier",TM51207640,NA,4'0'',1.22m*,decayed,NA,1921,14,NA,02-Nov-90,23-Dec-08,1603,ZK0040,ZK0127,65120027640,52.32769375,1.687084805,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921,8,20,19210820,Unknown odontocete  ,un. Odontocete ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Unidentified Odontocetes
388,1921/15,S,Lagenorhynchus,albirostris,23-Aug-21,"Aberdeenshire, Scotland",Aberdeen,NJ95400680,M,9'9'',2.97m*,NA,NA,1921,15,NA,02-Nov-90,23-Dec-08,83,ZK0059,ZK0059,39540080680,57.15223894,-2.076040949,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921,8,23,19210823,WhiteNAbeaked dolphin,Lagenorhynchus albirostris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,White-beaked Dolphin
389,1921/16,S,Balaenoptera,physalus,30-Sep-21,Yorkshire,"Scarborough, North Bay",TA03809000,NA,27'0'',8.23m*,decayed,blade baleen,1921,16,NA,02-Nov-90,23-Dec-08,2625,ZK0135,ZK0135,50380049000,54.29490263,-0.404952147,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921,9,30,19210930,Fin whale,Balaenoptera physalus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Fin Whale
390,1921/17,S,Delphinus,delphis,13-Oct-21,Devon,Torcross,SX82404230,NA,8'0'',2.44m*,NA,NA,1921,17,NA,02-Nov-90,23-Dec-08,726,ZK0048,ZK0048,28240004230,50.26832663,-3.650322693,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921,10,13,19211013,Common dolphin,Delphinus delphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common dolphin
391,1921/18,S,Phocoena,phocoena,17-Oct-21,Cumberland,Allonby,NY07904350,NA,5'10'',1.78m*,NA,NA,1921,18,NA,02-Nov-90,23-Dec-08,1875,ZK0085,ZK0085,30790054350,54.77785024,-3.43205842,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921,10,17,19211017,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common Porpoise
392,1921/19,S,Balaenoptera,sp.indet.,17-Oct-21,"Inverness, Scotland","Askernish, South Uist, Outer Hebrides",NF72402400,NA,65'0'',19.81m,decayed,NA,1921,19,NA,02-Nov-90,23-Dec-08,480,ZK0131,ZK0137,7240082400,57.18955721,-7.424246518,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921,10,17,19211017,Unknown balaenoptera,un. Balaenoptera ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,Unidentified rorquals
393,1921/20,S,odontocete,sp.indet.,20-Nov-21,Kent,"Folkestone, off Marine Parade",TR23003500,NA,3'6'',1.07m*,decayed,NA,1921,20,NA,02-Nov-90,23-Dec-08,1604,ZK0040,ZK0127,62300013500,51.0704023,1.183482472,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921,11,20,19211120,Unknown odontocete  ,un. Odontocete ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Unidentified Odontocetes
394,1921/21,S,Delphinus,delphis,03-Dec-21,Cornwall,"Bryher, Isles of Scilly",SV87601450,NA,8'0'',2.44m*,NA,NA,1921,21,NA,02-Nov-90,23-Dec-08,727,ZK0048,ZK0048,8760001450,49.94816652,-6.355501768,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921,12,3,19211203,Common dolphin,Delphinus delphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common dolphin
395,1921/21A,S,Phocoena,phocoena,12-Dec-21,Cornwall,"Rame Head, caught off",SX41504700,F,5'9.75'',1.77m*,NA,NA,1921,21,A,02-Nov-90,23-Dec-08,1876,ZK0085,ZK0085,24150004700,50.30100588,-4.225857111,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921,12,12,19211212,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common Porpoise
396,1921/22,S,Delphinus,delphis,22-Dec-21,"Orkney Islands, Scotland","Sandwick Bay, South Ronaldsay",ND43408930,NA,7'2'',2.18m*,NA,NA,1921,22,NA,02-Nov-90,23-Dec-08,728,ZK0048,ZK0048,34340098930,58.78792743,-2.979268273,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921,12,22,19211222,Common dolphin,Delphinus delphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,"a)Common dolphin. ''1921, 22 December, 1 South Ronaldsay, 2.2m''.     Booth & Booth, 1994, p.25."
397,1921/23,S,Grampus,griseus,23-Dec-21,Dorset,"Weymouth, Old Castle Cove",SY70408190,NA,11'0'',3.35m*,NA,NA,1921,23,NA,02-Nov-90,23-Dec-08,987,ZK0074,ZK0074,37040008190,50.63545833,-2.41860462,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921,12,23,19211223,Risso's dolphin,Grampus griseus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,"Risso's Dolphin. Old Castle Cove not found on modern map therefore    grid ref. chosen for Bowleaze cove, Weymouth."
398,1921/24,S,Balaenoptera,physalus,26-Dec-21,Devon,Westward Ho!,SS43402950,NA,64'0'',19.51m,decayed,pieces of rib,1921,24,NA,02-Nov-90,23-Dec-08,2626,ZK0135,ZK0135,24340012950,51.04294485,-4.234130755,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921,12,26,19211226,Fin whale,Balaenoptera physalus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Fin Whale
399,1922/1,S,Phocoena,phocoena,03-Jan-22,Suffolk,Thorpeness,TM47405950,M,4'3'',1.3m*,NA,NA,1922,1,NA,02-Nov-90,23-Dec-08,1877,ZK0085,ZK0085,64740025950,52.17777026,1.619051803,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,1,3,19220103,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common Porpoise
400,1922/1A,S,Balaenoptera,physalus,Feb-22,Suffolk,NA,-,NA,NA,NA,NA,blade baleen,1922,1,A,02-Nov-90,23-Dec-08,2627,ZK0135,ZK0135,NA,NA,NA,NA,NA,NA,NA,x,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,2,14,19220214,Fin whale,Balaenoptera physalus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,a)Trawled off Suffolk b)Fin Whale
401,1922/2,S,Phocoena,phocoena,09-Feb-22,Suffolk,Thorpeness,TM47305930,NA,5'0'',1.52m*,NA,NA,1922,2,NA,02-Nov-90,23-Dec-08,1878,ZK0085,ZK0085,64730025930,52.17602037,1.617446339,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,2,9,19220209,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common Porpoise
402,1922/3,S,Delphinus,delphis,13-Feb-22,"Orkney Islands, Scotland","Stromness Harbour, caught in",HY25500850,F,6'6'',1.98m*,NA,NA,1922,3,NA,02-Nov-90,23-Dec-08,729,ZK0048,ZK0048,32550100850,58.95760967,-3.295314002,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,2,13,19220213,Common dolphin,Delphinus delphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,"a)Common dolphin. b)? mass stranding. c)''1922, 13 February, 2 West   Mainland, 1.9 & 1.3m.'' Booth & Booth, 1994, p.25."
403,1922/4,S,Delphinus,delphis,13-Feb-22,"Orkney Islands, Scotland","Stromness Harbour, caught in",HY25500850,F,6'4'',1.93m*,NA,NA,1922,4,NA,02-Nov-90,23-Dec-08,730,ZK0048,ZK0048,32550100850,58.95760967,-3.295314002,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,2,13,19220213,Common dolphin,Delphinus delphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,"a)Common dolphin. b)? mass stranding. c)''1922, 13 February, 2 West   Mainland, 1.9 & 1.3m.'' Booth & Booth, 1994, p.25."
404,1922/5,S,Delphinus,delphis,13-Feb-22,"Orkney Islands, Scotland","Stromness Harbour, caught in",HY25500850,M,4'6'',1.37m*,NA,NA,1922,5,NA,02-Nov-90,23-Dec-08,731,ZK0048,ZK0048,32550100850,58.95760967,-3.295314002,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,2,13,19220213,Common dolphin,Delphinus delphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,"a)Common dolphin. b)? mass stranding. c)''1922, 13 February, 2 West   Mainland, 1.9 & 1.3m.'' Booth & Booth, 1994, p.25."
405,1922/6,S,Phocoena,phocoena,25-Mar-22,Kent,Sandgate,TR20503520,NA,4'10'',1.47m*,NA,NA,1922,6,NA,02-Nov-90,23-Dec-08,1879,ZK0085,ZK0085,62050013520,51.07316407,1.147973162,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,3,25,19220325,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common Porpoise
406,1922/7,S,Grampus,griseus,20-May-22,Cornwall,"Salthouse, Widemouth Bay, Bude",SS19700280,NA,11'0'',3.35m*,NA,NA,1922,7,NA,02-Nov-90,23-Dec-08,988,ZK0074,ZK0074,21970010280,50.79611288,-4.558708499,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,5,20,19220520,Risso's dolphin,Grampus griseus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Risso's Dolphin
407,1922/8,S,cetacean,sp.indet.,13-Jun-22,Kent,Ramsgate,TR39006530,NA,4'6''+,1.37m+*,decayed,NA,1922,8,NA,02-Nov-90,23-Dec-08,2911,ZK0039,ZK0149,63900016530,51.33596477,1.431648231,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,6,13,19220613,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Unidentified Cetaceans
408,1922/9,S,Balaenoptera,sp.indet.,17-Jun-22,Kent,"Ramsgate, 3 miles S.W. of",TR35806170,NA,27'0'',8.23m*,decayed,NA,1922,9,NA,02-Nov-90,23-Dec-08,481,ZK0131,ZK0137,63580016170,51.3049833,1.383406932,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,6,17,19220617,Unknown balaenoptera,un. Balaenoptera ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Unidentified rorquals
409,1922/10,S,Lagenorhynchus,albirostris,03-Jul-22,"Angus, Scotland","Arbroath, 1.5 miles W. of",NO64204050,M,9'0'',2.74m*,NA,NA,1922,10,NA,02-Nov-90,23-Dec-08,84,ZK0059,ZK0059,36420074050,56.55522493,-2.582451463,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,7,3,19220703,WhiteNAbeaked dolphin,Lagenorhynchus albirostris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,White-beaked Dolphin
410,1922/10a,s,cetacean,sp.indet.,Wk4 Jul 1922,"Monmouthshire, Wales",Chepstow,ST544917,NA,6'NA7',1.83mNA2.13m*,NA,NA,1922,10,a,27-Jul-95,23-Dec-08,5995,ZK0039,ZK0149,NA,51.6226,-2.659,NA,NA,NA,NA,NA,"Daily Mirror, 31 Jul 1922",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,7,25,19220725,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,"A 'porpoise' was washed ashore from the Wye at Chepstow, as recorded  in the Daily Mirror, 31 July 1922. The only further particulars which could be obtained were that it was 6-7 feet long, and that it was     seen at Chepstow Bridge on July 24. Info from Harmer, 1923 (Report    No. 8), p.5."
411,1922/11,S,Balaenoptera,sp.indet.,14-Aug-22,Cornwall,"Polpry Cove, St Just",SW35703000,NA,ca43',ca13.11m*,decayed,NA,1922,11,NA,02-Nov-90,23-Dec-08,482,ZK0131,ZK0137,13570003000,50.11052303,-5.697174664,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,8,14,19220814,Unknown balaenoptera,un. Balaenoptera ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Unidentified rorquals
412,1922/12,S,Lagenorhynchus,albirostris,31-Aug-22,"Angus, Scotland",Carnoustie,NO56503430,NA,9'9'',2.97m*,NA,NA,1922,12,NA,02-Nov-90,23-Dec-08,85,ZK0059,ZK0059,35650073430,56.49887236,-2.706679744,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,8,31,19220831,WhiteNAbeaked dolphin,Lagenorhynchus albirostris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,White-beaked Dolphin
413,1922/13,S,Balaenoptera,physalus,27-Sep-22,"Guernsey, Channel Isles",Lihou Island (ca 0.8mi west),-,NA,60'0'',18.29m,decayed,NA,1922,13,NA,02-Nov-90,23-Dec-08,2628,ZK0135,ZK0135,NA,49.4613,-2.6614,NA,NA,NA,BMNH LEJ,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,9,27,19220927,Fin whale,Balaenoptera physalus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6,NA,NA,"a)Fin Whale. b)Estimated lat= 49 degrees 28' 03''N, 002 degrees 40'32''W. (DKP). c)E=-296200m N=6321000m"
414,1922/14,S,Phocoena,phocoena,07-Oct-22,Essex,Harwich,TM25703140,NA,4'7'',1.4m*,NA,NA,1922,14,NA,02-Nov-90,23-Dec-08,1880,ZK0085,ZK0085,62570023140,51.93482654,1.283645296,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,10,7,19221007,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common Porpoise
415,1922/15,S,Phocoena,phocoena,19-Oct-22,Norfolk,Palling,TG43502730,NA,4'0'',1.22m*,NA,NA,1922,15,NA,02-Nov-90,23-Dec-08,1881,ZK0085,ZK0085,64350032730,52.7878998,1.611671072,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,10,19,19221019,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common Porpoise
416,1922/16,S,Lagenorhynchus,albirostris,22-Oct-22,Suffolk,"Southwold, ca 0.25 mile N. of Gun Hill",TM51107620,M,8'8'',2.64m*,NA,NA,1922,16,NA,02-Nov-90,23-Dec-08,86,ZK0059,ZK0059,65110027620,52.32594498,1.685470981,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,10,22,19221022,WhiteNAbeaked dolphin,Lagenorhynchus albirostris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,White-beaked Dolphin
417,1922/17,S,odontocete,sp.indet.,24-Oct-22,Norfolk,Caister-on-Sea,TG52001200,NA,4'0'',1.22m*,decayed,NA,1922,17,NA,02-Nov-90,23-Dec-08,1605,ZK0040,ZK0127,65200031200,52.64673433,1.725728867,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,10,24,19221024,Unknown odontocete  ,un. Odontocete ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Unidentified Odontocetes
418,1922/18,S,Phocoena,phocoena,24-Oct-22,Suffolk,"Dunwich, 3 miles S. of Station",TM47806640,NA,4'7'',1.4m*,NA,NA,1922,18,NA,02-Nov-90,23-Dec-08,1882,ZK0085,ZK0085,64780026640,52.23950718,1.629939643,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,10,24,19221024,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common Porpoise
419,1922/19,S,Phocoena,phocoena,24-Oct-22,Suffolk,"Dunwich, 2 miles S. of Station",TM47806740,NA,3'8'',1.12m*,NA,NA,1922,19,NA,02-Nov-90,23-Dec-08,1883,ZK0085,ZK0085,64780026740,52.24848049,1.630672925,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,10,24,19221024,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common Porpoise
420,1922/20,S,Phocoena,phocoena,26-Oct-22,Suffolk,Thorpeness (Upper),TM47706060,NA,4'3'',1.3m*,NA,NA,1922,20,NA,02-Nov-90,23-Dec-08,1884,ZK0085,ZK0085,64770026060,52.18750649,1.624234203,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,10,26,19221026,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common Porpoise
421,1922/21,S,Phocoena,phocoena,29-Oct-22,Suffolk,Thorpeness,TM47405950,NA,4'7'',1.4m*,NA,NA,1922,21,NA,02-Nov-90,23-Dec-08,1885,ZK0085,ZK0085,64740025950,52.17777026,1.619051803,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,10,29,19221029,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common Porpoise
422,1922/22,S,Balaenoptera,acutorostrata,30-Oct-22,"Orkney Islands, Scotland","Shapinsay, Banks of Veniver",HY52802180,NA,28'0'',8.53m*,NA,NA,1922,22,NA,02-Nov-90,23-Dec-08,347,ZK0132,ZK0132,35280102180,59.08092965,-2.823577816,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,10,30,19221030,Minke whale,Balaenoptera acutorostrata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,Lesser Rorqual. The location at Banks of Veniver not found therefore  grid ref. placed at Point of Veniver on Shapinsay Is (DKP).
423,1922/23,S,Hyperoodon,ampullatus,04-Dec-22,"Banffshire, Scotland","Strathlene, 3 miles E. of Buckie",NJ44806740,NA,21'0'',6.4m*,NA,NA,1922,23,NA,02-Nov-90,23-Dec-08,239,ZK0125,ZK0125,34480086740,57.69328626,-2.926067819,NA,NA,NA,BMNH DKP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,12,4,19221204,BottleNAnosed whale,Hyperoodon ampullatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,Bottle-nosed Whale
424,1923/-,S,Mesoplodon,bidens,Jul-23,"Shetland Islands, Scotland","Whalefirth Voe, Island of Yell",HU46759400,NA,15'3'',4.65m*,NA,NA,1923,0,NA,02-Nov-90,23-Dec-08,507,ZK0113,ZK0113,44675119400,60.62722049,-1.145527231,NA,NA,NA,BMNH KTAS,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1923,7,0,19230700,Sowerby's Beaked whale,Mesoplodon bidens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,Sowerby's Beaked Whale
425,1923/1,S,Lagenorhynchus,albirostris,04-Feb-23,"Stirling, Scotland","Alloa (South), sandbank between Dunmore + S.Alloa",NS88759120,F,8'4'',2.54m*,NA,NA,1923,1,NA,02-Nov-90,23-Dec-08,87,ZK0059,ZK0059,28875069120,56.10066267,-3.788706907,NA,NA,NA,BMNH KTAS,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1923,2,4,19230204,WhiteNAbeaked dolphin,Lagenorhynchus albirostris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,White-beaked Dolphin
426,1923/2,S,Grampus,griseus,30-Apr-23,Cornwall,Mount's Bay,SW58752735,NA,7'6'',2.29m*,NA,NA,1923,2,NA,02-Nov-90,23-Dec-08,989,ZK0074,ZK0074,15875002735,50.09654131,-5.373685814,NA,NA,NA,BMNH KTAS,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1923,4,30,19230430,Risso's dolphin,Grampus griseus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Risso's Dolphin; 300yds from E.end of Praa Sands
427,1923/3,S,Phocoena,phocoena,22-Jun-23,Isle of Wight,Ryde,SZ60809310,NA,4'0'',1.22m*,NA,NA,1923,3,NA,02-Nov-90,23-Dec-08,1886,ZK0085,ZK0085,46080009310,50.73375693,-1.1383602,NA,NA,NA,BMNH KTAS,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1923,6,22,19230622,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common Porpoise; Hampshire
428,1923/4,S,Phocoena,phocoena,20-Jun-23,"Merioneth, Wales","Llandanwg, S. of Harlech",SH56802880,M,5'2'',1.57m*,NA,NA,1923,4,NA,02-Nov-90,23-Dec-08,1887,ZK0085,ZK0085,25680032880,52.83732737,-4.126153214,NA,NA,NA,BMNH KTAS,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1923,6,20,19230620,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,Common Porpoise
429,1923/5,S,Balaenoptera,physalus,25-Jun-23,"Orkney Islands, Scotland","Burgar Farm, nr Evie, Mainland",HY35452750,NA,ca66',ca20.12m*,decayed,baleen blades,1923,5,NA,02-Nov-90,23-Dec-08,2629,ZK0135,ZK0135,33545102750,59.12983872,-3.127933715,NA,NA,NA,BMNH KTAS,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1923,6,25,19230625,Fin whale,Balaenoptera physalus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,Fin Whale
430,1923/6,S,cetacean,sp.indet.,11-Jul-23,Cornwall,"Bryher, Isles of Scilly",SV87801500,NA,ca12',ca3.66m*,dead,NA,1923,6,NA,02-Nov-90,23-Dec-08,2912,ZK0039,ZK0149,8780001500,49.95275553,-6.353126842,NA,NA,NA,BMNH KTAS,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1923,7,11,19230711,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Unidentified Cetaceans
431,1923/7,S,odontocete,sp.indet.,02-Aug-23,Cornwall,Falmouth,SW82353200,NA,5'8'',1.73m*,decayed,NA,1923,7,NA,02-Nov-90,23-Dec-08,1606,ZK0040,ZK0127,18235003200,50.14742323,-5.046832049,NA,NA,NA,BMNH KTAS,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1923,8,2,19230802,Unknown odontocete  ,un. Odontocete ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Unidentified Odontocetes
