#,Event Date,Year ,Species,Name.Current.Sci,Location,County/Region,GPS Lat,GPS Long,GridRef,Record ID,Stranding ID,Observer,Live Stranding
2779,01/10/1996,1996,harbour porpoise,Phocoena phocoena,Greystones,Co. Wicklow,53.1432,-6.0729,,1256,1996_023,IWDG INJ 25(11/12) -  447-448., NO
2780,26/09/1996,1996,Atlantic white-sided dolphin,Lagenorhynchus acutus,Roundstone Bay,Co. Galway,53.3764,-9.9541,,1430,1996_022,Price & Fairley INJ 25(8) -  296., NO
2781,18/09/1996,1996,harbour porpoise,Phocoena phocoena,,,51.8554,-8.3055,,1255,1996_021,IWDG INJ 25(11/12) -  447-448., NO
2782,25/08/1996,1996,humpback whale,Megaptera novaeangliae,Brandon Point,Co. Kerry,0,0,,3684,1996_020,Public, NO
2783,20/08/1996,1996,common dolphin,Delphinus delphis,Youghal Bay,Co. Cork,51.94,-7.85,,1555,1996_019,IWDG INJ 25(11/12) -  447-448., NO
2784,15/08/1996,1996,minke whale,Balaenoptera acutorostrata,Murlough Bay,Co. Antrim,55.2015,-6.1161,,2121,1996_018,IWDG INJ 25(11/12) -  447-448., NO
2785,15/06/1996,1996,Atlantic white-sided dolphin,Lagenorhynchus acutus,Gweedore Bay,Co. Donegal,55.0988,-8.3297,,1429,1996_017,IWDG INJ 25(11/12) -  447-448., NO
2786,14/06/1996,1996,Atlantic white-sided dolphin,Lagenorhynchus acutus,Gweedore Bay,Co. Donegal,55.0718,-8.3451,,1428,1996_016,IWDG INJ 25(8) -  296-297., NO
2787,04/06/1996,1996,common dolphin,Delphinus delphis,Ballycotton,Co. Cork,51.9456,-7.8553,,1554,1996_015,IWDG INJ 25(8) -  296-297., NO
2788,01/06/1996,1996,common dolphin,Delphinus delphis,Horn Head,Co. Donegal,55.2,-8.0167,,1553,1996_014,IWDG INJ 25(8) -  296-297.(stranded alive), NO
2789,14/05/1996,1996,Risso's dolphin,Grampus griseus,Youghal Harbour,Co. Waterford,51.9455,-7.8407,,1773,1996_013,IWDG INJ 25(8) -  296-297., NO
2790,11/05/1996,1996,Risso's dolphin,Grampus griseus,Donegal,Rockall,55.0988,-8.3297,,1772,1996_012,IWDG INJ 25(8) -  296-297.(near term female foetus 1.24m), NO
2791,25/04/1996,1996,white-beaked dolphin,Lagenorhynchus albirostris,Elly Bay Mullet Peninsula,Co. Mayo,54.1558,-10.0978,,1359,1996_011,IWDG INJ 25(8) -  296-297, NO
2792,16/04/1996,1996,harbour porpoise,Phocoena phocoena,,,54.5248,-5.4677,,1254,1996_010,IWDG INJ 25(8) -  296-297., NO
2793,29/03/1996,1996,sperm whale,Physeter macrocephalus ,Tory Island,Co. Donegal,55.2697,-8.2524,,2017,1996_009,Gassner & Gatins INJ 25(11/12) -  448 (stranded alive), NO
2794,25/03/1996,1996,harbour porpoise,Phocoena phocoena,Tinnaberna,Co. Wexford,52.4813,-6.2786,,1253,1996_008,IWDG INJ 25(8) -  296-297., NO
2795,22/03/1996,1996,common dolphin,Delphinus delphis,Ballymacoda,Co. Cork,51.9,-7.9,,1552,1996_007,IWDG INJ 25(8) -  296-297., NO
2796,01/03/1996,1996,harbour porpoise,Phocoena phocoena,Ram Head Ardmore,Co. Waterford,52.1482,-7.0073,,1252,1996_006,IWDG INJ 25(8) -  296-297., NO
2797,15/02/1996,1996,harbour porpoise,Phocoena phocoena,Dunmore East,Co. Waterford,52.1482,-7.0073,,1251,1996_005,IWDG INJ 25(8) -  296-297., NO
2798,05/02/1996,1996,harbour porpoise,Phocoena phocoena,Shanagarry East Cork,Co. Cork,51.8018,-8.1312,,1250,1996_004,IWDG INJ 25(8) -  296-297., NO
2799,28/01/1996,1996,harbour porpoise,Phocoena phocoena,Bangor,Co. Down,54.6639,-5.6833,,1249,1996_003,IWDG INJ 25(8) -  296-297., NO
2800,15/01/1996,1996,pilot whale,Globicephala melas,Inch Strand Nr. Power Head,Co. Cork,51.7927,-8.1891,,1873,1996_002,Smiddy INJ 25(8) -  295, NO
2801,12/01/1996,1996,harbour porpoise,Phocoena phocoena,Southwest region,,53.5116,-6.0713,,1248,1996_001,IWDG INJ 25(8) -  296-297., NO
2802,10/12/1995,1995,harbour porpoise,Phocoena phocoena,Ballycotton,Co. Cork,51.8378,-8.0297,,1247,1995_023,IWDG INJ 25(8) -  296-297., NO
2803,02/12/1995,1995,common dolphin,Delphinus delphis,,,51.9167,-7.8708,,1551,1995_022,IWDG INJ 25(8) -  296-297., NO
2804,21/11/1995,1995,striped dolphin,Stenella coeruleoalba,Renvyle ,Co. Galway,53.349,-9.9829,,1704,1995_021,IWDG INJ 25(8) -  296-297.(stranded alive -  dead 22111995), NO
2805,13/10/1995,1995,striped dolphin,Stenella coeruleoalba,Aran Islands,Co. Galway,53.1089,-9.8225,,1703,1995_020,IWDG INJ 25(8) -  296-297.(stranded alive -  dead 15101995), NO
2806,21/09/1995,1995,pilot whale,Globicephala melas,Cork Harbour,Co. Cork,51.8466,-8.2039,,1872,1995_019,Smiddy INJ 25(8) -  295 (rescued), NO
2807,23/08/1995,1995,harbour porpoise,Phocoena phocoena,Waterville,Co. Kerry,51.825,-10.175,,1246,1995_018,IWDG INJ 25(8) -  296-297., NO
2808,15/08/1995,1995,harbour porpoise,Phocoena phocoena,Carrickfinn Strand,Co. Donegal,55.0628,-8.3607,,1245,1995_017,IWDG INJ 25(8) -  296-297.(aboard boat alive but ill), NO
2809,26/07/1995,1995,common dolphin,Delphinus delphis,,,51.9096,-7.899,,1550,1995_016,IWDG INJ 25(8) -  296-297., NO
2810,24/07/1995,1995,harbour porpoise,Phocoena phocoena,Lecanvy Clew Bay,Co. Mayo,53.78,-9.69,,1244,1995_015,IWDG INJ 25(8) -  296-297., NO
2811,10/07/1995,1995,minke whale,Balaenoptera acutorostrata,Crookhaven,Co. Cork,51.4476,-9.7268,,2120,1995_014,IWDG INJ 25(4) -  149 (tangled in drift net -  died later), NO
2812,01/07/1995,1995,minke whale,Balaenoptera acutorostrata,Baltray Beach,Co. Louth,53.7167,-6.25,,2119,1995_013,IWDG INJ 25(8) -  296-297., NO
2813,15/06/1995,1995,sperm whale,Physeter macrocephalus ,Youghal Bay,Co. Cork,51.9186,-7.8845,,2016,1995_012,Rogan & Smiddy INJ 25(4) -  147, NO
2814,14/06/1995,1995,Risso's dolphin,Grampus griseus,Carrickadda Point,Co. Sligo,54.3,-8.9833,,1771,1995_011,IWDG INJ 25(4) -  149., NO
2815,09/06/1995,1995,minke whale,Balaenoptera acutorostrata,Pollatomish,Co. Mayo,54.2685,-9.7965,,2118,1995_010,Pdraig Whooley & Brendan Brannigan -  IWDG INJ 25(4) -  149, NO
2816,10/05/1995,1995,Atlantic white-sided dolphin,Lagenorhynchus acutus,Falcarragh,Co. Donegal,54.8831,-8.3903,,1427,1995_009,Hannon & Berrow INJ 25(4) -  148 (skull), NO
2817,01/05/1995,1995,harbour porpoise,Phocoena phocoena,Elly Bay Mullet Peninsula,Co. Mayo,54.1558,-10.0978,,1243,1995_008,IWDG INJ 25(8) -  296-297., NO
2818,05/04/1995,1995,Atlantic white-sided dolphin,Lagenorhynchus acutus,Castletownbere,Co. Cork,51.6515,-9.908,,1425,1995_006,IWDG INJ 25(4) -  149, NO
2819,05/04/1995,1995,Atlantic white-sided dolphin,Lagenorhynchus acutus,Allihies Bay Beara Peninsula,Co. Cork,51.6576,-10.0816,,1426,1995_007,IWDG INJ 25(4) -  149, NO
2820,30/03/1995,1995,Atlantic white-sided dolphin,Lagenorhynchus acutus,Fenit Tralee Bay,Co. Kerry,52.281,-9.8909,,1424,1995_005,IWDG INJ 25(4) -  149, NO
2821,26/03/1995,1995,Atlantic white-sided dolphin,Lagenorhynchus acutus,Enniscrone Killala Bay,Co. Sligo,54.2139,-9.1044,,1423,1995_004,IWDG INJ 25(4) -  149, NO
2822,22/02/1995,1995,pilot whale,Globicephala melas,Toe Head,Co. Cork,51.4987,-9.2391,,1871,1995_003,IWDG INJ 25(4) -  149., NO
2823,12/02/1995,1995,minke whale,Balaenoptera acutorostrata,Whiting Bay Ardmore,Co. Waterford,51.9454,-7.7826,,2117,1995_002,Smiddy INJ 26(3/4) - 122-123 (cranium), NO
2824,27/01/1995,1995,harbour porpoise,Phocoena phocoena,Carnlough,Co. Antrim,54.9748,-5.9861,,1242,1995_001,IWDG INJ 25(4) -  149., NO
2825,04/12/1994,1994,Risso's dolphin,Grampus griseus,Tacumshin,Co. Wexford,52.1875,-6.4801,,1770,1994_031,IWDG INJ 25(4) -  149., NO
2826,02/12/1994,1994,pilot whale,Globicephala melas,Tragumna Bay,Co. Cork,51.4894,-9.2677,,1868,1994_030,IWDG INJ 25(4) -  149., NO
2827,17/11/1994,1994,minke whale,Balaenoptera acutorostrata,Ballyheigue,Co. Kerry,52.3897,-9.8368,,2116,1994_029,IWDG INJ 25(8) -  296-297., NO
2828,05/10/1994,1994,common dolphin,Delphinus delphis,Inver Bay,Co. Donegal,54.6317,-8.3259,,1548,1994_027,IWDG INJ 25(8) -  296-297.(stranded alive -  died 06101994), NO
2829,05/10/1994,1994,common dolphin,Delphinus delphis,Inver Bay,Co. Donegal,54.6317,-8.3259,,1549,1994_028,IWDG INJ 25(8) -  296-297.(stranded alive -  died 06101994), NO
2830,20/09/1994,1994,Atlantic white-sided dolphin,Lagenorhynchus acutus,Kilcummin Head Killala Bay,Co. Mayo,54.2668,-9.2132,,1422,1994_026,Cotton & Rogan INJ 25(4) -  148, NO
2831,19/09/1994,1994,Atlantic white-sided dolphin,Lagenorhynchus acutus,Killala Bay,Co. Mayo,54.2401,-9.1817,,1421,1994_025,Cotton & Rogan INJ 25(4) -  148, YES
2832,04/08/1994,1994,minke whale,Balaenoptera acutorostrata,Ballycotton,Co. Cork,51.8288,-8.0152,,2115,1994_024,IWDG INJ 25(4) -  149, NO
2833,10/06/1994,1994,Risso's dolphin,Grampus griseus,Strandhill,Co. Sligo,54.2623,-8.6146,,1769,1994_023,IWDG INJ 25(4) -  149., NO
2834,07/05/1994,1994,harbour porpoise,Phocoena phocoena,Dingle Bay,Co. Kerry,52.1219,-10.2492,,1241,1994_022,IWDG INJ 25(4) -  149., NO
2835,19/04/1994,1994,Atlantic white-sided dolphin,Lagenorhynchus acutus,Baltimore,Co. Cork,51.4833,-9.3722,,1420,1994_021,IWDG INJ 25(4) -  149, NO
2836,12/04/1994,1994,pilot whale,Globicephala melas,Inishmor Aran Islands,Co. Galway,53.048,-9.508,,1870,1994_020,O'Connell & Fairley INJ 24(12) -  509., NO
2837,01/04/1994,1994,fin whale,Balaenoptera physalus,Ballyheigue,Co. Kerry,52.384,-9.84,,2946,1994_019,Simon Berrow from newspaper cuttings, NO
2838,31/03/1994,1994,harbour porpoise,Phocoena phocoena,Quigley's Point. Lough Foyle,Co. Donegal,55.1236,-7.2014,,1238,1994_018,IWDG INJ 25(4) -  149., NO
2839,22/03/1994,1994,striped dolphin,Stenella coeruleoalba,Youghal Bay,Co. Cork,51.9365,-7.8408,,1701,1994_016,IWDG INJ 25(4) -  149., NO
2840,22/03/1994,1994,striped dolphin,Stenella coeruleoalba,Youghal Bay,Co. Cork,51.9365,-7.8408,,1702,1994_017,IWDG INJ 25(4) -  149., NO
2841,04/03/1994,1994,pilot whale,Globicephala melas,Dungarvan Harbour,Co. Waterford,52.0722,-7.6,,1869,1994_015,Berrow & Holmes INJ 24(12) -  509 (skull). , NO
2842,16/02/1994,1994,sperm whale,Physeter macrocephalus ,Inverin,Co. Galway,53.2311,-9.4233,,2015,1994_014,Fairley & Tangney INJ 24(12) -  508., NO
2843,15/02/1994,1994,striped dolphin,Stenella coeruleoalba,Keel Beach Achill Island,Co. Mayo,53.9675,-10.0731,,1700,1994_013,O'Shea INJ 24(12) -  511., NO
2844,14/02/1994,1994,common dolphin,Delphinus delphis,Garball Bay,Co. Cork,51.8015,-8.2761,,1547,1994_012,IWDG INJ 25(4) -  149., NO
2845,11/02/1994,1994,white-beaked dolphin,Lagenorhynchus albirostris,Gerahies,Co. Cork,51.6381,-9.6041,,1358,1994_011,IWDG INJ 25(4) -  149., NO
2846,06/02/1994,1994,common dolphin,Delphinus delphis,Renvyle ,Co. Galway,53.6089,-10.0253,,1546,1994_009,IWDG INJ 25(8) -  296-297., NO
2847,06/02/1994,1994,striped dolphin,Stenella coeruleoalba,Raghly Point,Co. Sligo,54.316,-8.6461,,1699,1994_010,Cotton INJ 24(12) -  511., NO
2848,04/02/1994,1994,common dolphin,Delphinus delphis,Dunquin,Co. Kerry,52.125,-10.4569,,1545,1994_008,IWDG INJ 25(8) -  296-297., NO
2849,03/02/1994,1994,harbour porpoise,Phocoena phocoena,Dingle Bay,Co. Kerry,52.1387,-10.3085,,1237,1994_007,IWDG INJ 25(4) -  149., NO
2850,31/01/1994,1994,common dolphin,Delphinus delphis,Killybegs,Co. Donegal,54.6333,-8.4333,,1544,1994_006,IWDG INJ 25(8) -  296-297., NO
2851,17/01/1994,1994,Atlantic white-sided dolphin,Lagenorhynchus acutus,Belfast Lough,Co. Down,54.6313,-5.8638,,1416,1994_004,IWDG INJ 24(12) -  511-512, NO
2852,17/01/1994,1994,Atlantic white-sided dolphin,Lagenorhynchus acutus,Belfast Lough,Co. Down,54.6313,-5.8638,,1417,1994_005,IWDG INJ 24(12) -  511-512, NO
2853,13/01/1994,1994,common dolphin,Delphinus delphis,Ballydonegan Beara,Co. Cork,51.6309,-10.066,,1543,1994_003,IWDG INJ 25(4) -  149., NO
2854,10/01/1994,1994,pilot whale,Globicephala melas,Keel Beach Achill Island,Co. Mayo,53.9588,-10.0575,,1867,1994_002,O'Shea INJ 24(12) -  509., NO
2855,03/01/1994,1994,striped dolphin,Stenella coeruleoalba,Rosses Point,Co. Sligo,54.3074,-8.5845,,1698,1994_001,Cotton INJ 24(12) -  511., NO
2856,25/09/1993,,sperm whale,Physeter macrocephalus ,Kilmore Quay,Co. Wexford,0,0,,3673,1993_028,Dominic Berridge -  Jim Hurley, NO
2857,20/09/1993,1993,harbour porpoise,Phocoena phocoena,Schull,Co. Cork,51.5221,-9.5423,,1235,1993_027,IWDG INJ 24(12) -  511-512., NO
2858,03/09/1993,1993,Atlantic white-sided dolphin,Lagenorhynchus acutus,Raghly,Co. Sligo,54.3249,-8.6616,,1415,1993_026,IWDG INJ 25(4) -  149, NO
2859,31/08/1993,1993,striped dolphin,Stenella coeruleoalba,Carrigaholt Shannon Estuary,Co. Clare,52.5983,-9.7127,,1697,1993_025,IWDG INJ 24(12) -  511-512., NO
2860,29/08/1993,1993,pilot whale,Globicephala melas,Caherdaniel Kenmare River,Co. Kerry,51.7556,-10.1296,,1866,1993_024,IWDG INJ 24(12) -  511-512., NO
2861,23/08/1993,1993,bottlenose dolphin,Tursiops truncatus,Carrigaholt Shannon Estuary,Co. Clare,52.5801,-9.7267,,1645,1993_023,IWDG INJ 24(12) -  511-512., NO
2862,31/07/1993,1993,common dolphin,Delphinus delphis,Bantry Bay,Co. Cork,51.7209,-9.4623,,1541,1993_022,IWDG INJ 24(12) -  511-512., NO
2863,11/07/1993,1993,minke whale,Balaenoptera acutorostrata,Portstewart,Co. Derry,55.1645,-6.7298,,2114,1993_021,IWDG INJ 24(12) -  511-512., NO
2864,26/06/1993,1993,minke whale,Balaenoptera acutorostrata,Elly Bay Mullet Peninsula,Co. Mayo,54.1558,-10.0978,,2113,1993_020,IWDG INJ 24(12) -  511-512., NO
2865,19/06/1993,1993,bottlenose dolphin,Tursiops truncatus,Southwest region,,52.5766,-9.2988,,1646,1993_019,O'Connor & Fairley INJ 24(12) -  510., NO
2866,06/06/1993,1993,harbour porpoise,Phocoena phocoena,Bettystown,Co. Meath,53.703,-6.2443,,1234,1993_018,IWDG INJ 24(12) -  511-512, NO
2867,19/05/1993,1993,pilot whale,Globicephala melas,Killala Bay,Co. Mayo,54.231,-9.1968,,1865,1993_017,IWDG INJ 24(12) -  511-512., NO
2868,06/05/1993,1993,white-beaked dolphin,Lagenorhynchus albirostris,Waterville,Co. Kerry,51.8354,-10.1914,,1356,1993_015,IWDG INJ 24(12) -  511-512, NO
2869,06/05/1993,1993,white-beaked dolphin,Lagenorhynchus albirostris,Camp,Co. Kerry,52.2266,-9.9179,,1357,1993_016,IWDG INJ 24(12) -  511-512, NO
2870,02/05/1993,1993,harbour porpoise,Phocoena phocoena,Yellow Strand,Co. Sligo,54.3428,-8.6773,,1233,1993_014,IWDG INJ 24(4) -  336-337., NO
2871,10/04/1993,1993,common dolphin,Delphinus delphis,Cummeen,Co. Cork,51.6491,-10.0524,,1540,1993_013,IWDG INJ 24(12) -  511-512., NO
2872,29/03/1993,1993,harbour porpoise,Phocoena phocoena,Inch Strand Nr. Power Head,Co. Cork,51.7927,-8.1891,,1232,1993_012,IWDG INJ 24(12) -  511-512, NO
2873,20/03/1993,1993,harbour porpoise,Phocoena phocoena,Kilkee,Co. Clare,52.6799,-9.6567,,1231,1993_011,IWDG INJ 24(12) -  511-512, NO
2874,21/02/1993,1993,harbour porpoise,Phocoena phocoena,Drumcliff,Co. Sligo,54.3254,-8.5694,,1226,1993_010,IWDG INJ 24(4) -  336-337. (skull), NO
2875,16/02/1993,1993,harbour porpoise,Phocoena phocoena,Cork Harbour,Co. Cork,51.8376,-8.2038,,1229,1993_009,IWDG INJ 24(12) -  511-512, NO
2876,15/02/1993,1993,harbour porpoise,Phocoena phocoena,Fountainstown,Co. Cork,51.7745,-8.3194,,1228,1993_008,IWDG INJ 24(12) -  511-512, NO
2877,14/02/1993,1993,harbour porpoise,Phocoena phocoena,Trabolgan,Co. Cork,51.7917,-8.2375,,1227,1993_007,IWDG INJ 24(12) -  511-512, NO
2878,02/02/1993,1993,common dolphin,Delphinus delphis,Dun-na-noir,Co. Kerry,52.1996,-10.4141,,1539,1993_006,IWDG INJ 24(12) -  511-512., NO
2879,02/02/1993,1993,Atlantic white-sided dolphin,Lagenorhynchus acutus,Achill Island,Co. Mayo,53.958,-10.1031,,1414,1993_005,O'Shea -  INJ 24(8), NO
2880,30/01/1993,1993,striped dolphin,Stenella coeruleoalba,Kilkee,Co. Clare,52.68,-9.65,,1696,1993_004,IWDG INJ 24(4) -  336-337., NO
2881,26/01/1993,1993,striped dolphin,Stenella coeruleoalba,Foylemore,Co. Kerry,52.2585,-10.1536,,1695,1993_003,IWDG INJ 24(12) -  511-512., NO
2882,12/01/1993,1993,pilot whale,Globicephala melas,Ballyconneely,Co. Galway,53.4018,-10.0455,,1864,1993_002,Hassett -  Bruton & Fairley INJ 24(8) -  336., NO
2883,09/01/1993,1993,harbour porpoise,Phocoena phocoena,Long Strand Castlefreke,Co. Cork,51.5552,-8.9667,,1225,1993_001,IWDG INJ 24(12) -  511-512, NO
2884,05/12/1992,1992,harbour porpoise,Phocoena phocoena,Croneen,Co. Cork,51.8018,-8.1312,,1224,1992_034,IWDG INJ 24(12) -  511-512, NO
2885,15/11/1992,1992,bottlenose dolphin,Tursiops truncatus,Sheep Haven,Co. Donegal,55.1891,-7.8751,,1644,1992_033,IWDG INJ 24(4) -  336-337., NO
2886,19/10/1992,1992,common dolphin,Delphinus delphis,Rossbrin,Co. Cork,51.532,-9.4706,,1538,1992_032,IWDG INJ 24(12) -  511-512., NO
2887,16/10/1992,1992,Risso's dolphin,Grampus griseus,Ballywilliam,Co. Cork,51.8069,-8.0833,,1767,1992_031,Smiddy INJ 24(12) -  510., NO
2888,04/10/1992,1992,common dolphin,Delphinus delphis,Aughrusbeg,Co. Galway,53.5521,-10.1886,,1537,1992_030,IWDG INJ 24(12) -  511-512., NO
2889,24/09/1992,1992,common dolphin,Delphinus delphis,Ventry,Co. Kerry,52.1193,-10.3805,,1536,1992_028,IWDG INJ 24(4) -  336-337., NO
2890,24/09/1992,1992,bottlenose dolphin,Tursiops truncatus,Kilcrohane Sheep''s Head ,Co. Cork,51.555,-9.7598,,1643,1992_029,IWDG INJ 24(4) -  336-337., NO
2891,20/09/1992,1992,harbour porpoise,Phocoena phocoena,Derrynane Bay,Co. Kerry,51.7646,-10.13,,1223,1992_027,IWDG INJ 24(4) -  336-337., NO
2892,19/09/1992,1992,Risso's dolphin,Grampus griseus,Feoghaigh,Co. Kerry,52.2097,-10.3561,,1766,1992_026,IWDG INJ 24(4) -  336-337., NO
2893,17/09/1992,1992,striped dolphin,Stenella coeruleoalba,Dingle Harbour,Co. Kerry,52.1387,-10.3085,,1694,1992_025,IWDG INJ 24(4) -  336-337., NO
2894,15/09/1992,1992,striped dolphin,Stenella coeruleoalba,Dingle Harbour,Co. Kerry,52.1387,-10.3085,,1693,1992_024,IWDG INJ 24(4) -  336-337., NO
2895,18/08/1992,1992,common dolphin,Delphinus delphis,Feoramore,Co. Kerry,51.8343,-9.7126,,1535,1992_023,IWDG INJ 24(4) -  336-337., NO
2896,31/07/1992,1992,humpback whale,Megaptera novaeangliae,Tralong Bay,Co. Cork,51.5543,-9.0676,,2029,1992_022,Smiddy & Berrow INJ 24(4) -  162., NO
2897,06/07/1992,1992,harbour porpoise,Phocoena phocoena,Skerries,Co. Dublin,53.5763,-6.09,,1222,1992_021,IWDG INJ 24(4) -  336-337., NO
2898,13/05/1992,1992,pilot whale,Globicephala melas,Finnavarra,Co. Clare,53.1536,-9.1069,,1861,1992_020,Fairley & NacLoughlin INJ 24(4) -  164., NO
2899,07/05/1992,1992,pilot whale,Globicephala melas,Doolin,Co. Clare,53.0068,-9.4011,,1863,1992_019,IWDG INJ 24(4) -  336-337., NO
2900,29/04/1992,1992,striped dolphin,Stenella coeruleoalba,Antrim,North Channel,55.2163,-6.5396,,1692,1992_018,IWDG INJ 25(4) -  149., NO
2901,28/04/1992,1992,common dolphin,Delphinus delphis,Clare Island Clew Bay,Co. Mayo,53.7987,-9.9586,,1531,1992_017,IWDG INJ 24(8) -  336-337., NO
2902,08/04/1992,1992,pilot whale,Globicephala melas,Garnish Harbour Beara,Co. Cork,51.555,-9.7597,,1862,1992_016,IWDG INJ 24(4) -  336-337., NO
2903,31/03/1992,1992,harbour porpoise,Phocoena phocoena,Mullaghmore,Co. Sligo,54.4426,-8.4786,,1221,1992_015,IWDG INJ 24(4) -  166-167., NO
2904,22/03/1992,1992,common dolphin,Delphinus delphis,Ballyvaughan Bay,Co. Clare,53.137,-9.186,,1534,1992_014,IWDG INJ 24(4) -  336-337., NO
2905,18/03/1992,1992,common dolphin,Delphinus delphis,Galway Bay,Co. Galway,53.2,-8.8944,,1530,1992_013,Fairley -  MacLoughlin INJ 24(4) -  165., NO
2906,14/03/1992,1992,bottlenose dolphin,Tursiops truncatus,Ballycastle Bay,Co. Antrim,55.2031,-6.226,,1642,1992_012,IWDG INJ 23(4) -  166-167., NO
2907,14/03/1992,1992,common dolphin,Delphinus delphis,Portrush,Co. Antrim,55.1996,-6.6502,,1529,1992_011,IWDG INJ 24(4) -  166-167., NO
2908,03/03/1992,1992,harbour porpoise,Phocoena phocoena,Ardnamanagh,Co. Cork,51.7201,-9.5201,,1220,1992_010,IWDG INJ 24(4) -  166-167., NO
2909,01/03/1992,1992,pilot whale,Globicephala melas,Cork Harbour,Co. Cork,51.8554,-8.2765,,1860,1992_009,Smiddy INJ 24(4) -  164., NO
2910,21/02/1992,1992,common dolphin,Delphinus delphis,Oysterhaven,Co. Cork,51.6841,-8.4634,,1533,1992_008,IWDG INJ 24(4) -  336-337., NO
2911,18/02/1992,1992,common dolphin,Delphinus delphis,Oysterhaven,Co. Cork,51.6841,-8.4634,,1532,1992_007,IWDG INJ 24(12) -  511-512., NO
2912,12/02/1992,1992,common dolphin,Delphinus delphis,Garretstown,Co. Cork,51.6386,-8.5785,,1528,1992_006,IWDG INJ 24(4) -  166-167., NO
2913,09/02/1992,1992,common dolphin,Delphinus delphis,Whiting Bay Ardmore,Co. Waterford,51.9454,-7.768,,1527,1992_005,Smiddy INJ 24(4) -  164-165., NO
2914,08/02/1992,1992,common dolphin,Delphinus delphis,Cork Harbour,Co. Cork,51.7927,-8.2036,,1525,1992_003,Smiddy INJ 24(4) -  164-165., NO
2915,08/02/1992,1992,common dolphin,Delphinus delphis,Knockadoon Head,Co. Cork,51.8647,-7.9281,,1526,1992_004,Smiddy INJ 24(4) -  164-165., NO
2916,13/01/1992,1992,common dolphin,Delphinus delphis,Raghly,Co. Sligo,54.3339,-8.6618,,1524,1992_002,IWDG INJ 24(4) -  166-167., NO
2917,01/01/1992,1992,pilot whale,Globicephala melas,Achill Island,Co. Mayo,53.9664,-10.134,,1859,1992_001,O'Shea INJ 24(4) -  163-164., NO
2918,22/12/1991,1991,pilot whale,Globicephala melas,Lettermullen,Co. Galway,53.2358,-9.753,,1858,1991_039,IWDG INJ 23(4) -  166-167., NO
2919,10/12/1991,1991,harbour porpoise,Phocoena phocoena,Courtmacsherry Bay,Co. Cork,51.6383,-8.6507,,1219,1991_038,IWDG INJ 24(12) -  511-512, NO
2920,16/11/1991,1991,common dolphin,Delphinus delphis,Ballydonegan Beara,Co. Cork,51.6309,-10.066,,1523,1991_037,IWDG INJ 24(4) -  166-167., NO
2921,23/10/1991,1991,common dolphin,Delphinus delphis,Aughris Head,Co. Sligo,54.2522,-8.7985,,1522,1991_036,IWDG INJ 24(4) -  166-167., NO
2922,20/10/1991,1991,striped dolphin,Stenella coeruleoalba,Achill Island,Co. Mayo,53.9754,-10.1345,,1691,1991_035,O'Shea INJ 23(4) -  165., NO
2923,18/10/1991,1991,minke whale,Balaenoptera acutorostrata,Waterville,Co. Kerry,51.82,-10.18,,2064,1991_034,Barrett Hamilton Zool. (3) 16 -  75, NO
2924,18/10/1991,1991,common dolphin,Delphinus delphis,Crookhaven,Co. Cork,51.4652,-9.7563,,1520,1991_032,IWDG INJ 24(4) -  166-167., NO
2925,18/10/1991,1991,common dolphin,Delphinus delphis,Crookhaven,Co. Cork,51.4652,-9.7563,,1521,1991_033,IWDG INJ 24(4) -  166-167., NO
2926,12/10/1991,1991,harbour porpoise,Phocoena phocoena,Skerries,Co. Dublin,53.5839,-6.0982,,1218,1991_031,IWDG INJ 24(4) -  166-167., NO
2927,10/10/1991,1991,striped dolphin,Stenella coeruleoalba,Youghal Bay,Co. Cork,51.9276,-7.8699,,1690,1991_030,Smiddy INJ 23(4) -  165., NO
2928,05/10/1991,1991,harbour porpoise,Phocoena phocoena,Raghly,Co. Sligo,54.316,-8.6615,,1215,1991_029,IWDG INJ 24(4) -  166-167., NO
2929,03/10/1991,1991,striped dolphin,Stenella coeruleoalba,Shanagarry East Cork,Co. Cork,51.8018,-8.1167,,1689,1991_028,Smiddy INJ 23(4) -  165., NO
2930,24/09/1991,1991,harbour porpoise,Phocoena phocoena,Rush,Co. Dublin,53.5118,-6.0863,,1214,1991_027,IWDG INJ 24(4) -  166-167., NO
2931,23/08/1991,1991,bottlenose dolphin,Tursiops truncatus,Ballydonegan Beara,Co. Cork,51.6309,-10.066,,1641,1991_026,IWDG INJ 23(4) -  166-167., NO
2932,30/07/1991,1991,pilot whale,Globicephala melas,Garretstown,Co. Cork,51.6297,-8.5784,,1857,1991_025,Sleeman & Wilson INJ 23(12) -  497., NO
2933,27/07/1991,1991,harbour porpoise,Phocoena phocoena,Skerries,Co. Dublin,53.5839,-6.0982,,1217,1991_024,IWDG INJ 24(4) -  166-167., NO
2934,25/07/1991,1991,Atlantic white-sided dolphin,Lagenorhynchus acutus,Shanagarry East Cork,Co. Cork,51.8018,-8.1312,,1413,1991_023,Smiddy -  INJ 24(4) -  164.., NO
2935,19/07/1991,1991,bottlenose dolphin,Tursiops truncatus,,,54.2616,-8.7373,,1640,1991_022,IWDG INJ 23(4) -  166-167., NO
2936,15/07/1991,1991,striped dolphin,Stenella coeruleoalba,Bantry Bay,Co. Cork,51.7014,-9.5774,,1688,1991_021,Berrow INJ 23(12) -  503., NO
