"","S.W.No.","Name.Current.Sci","Name.Common","Latitude","Longitude","County","Year","Date"
"1931","SW1995/111","Lagenorhynchus albirostris","White-beaked dolphin",58.49624272,-4.6684285,"Highland",1995,"10/09/1995"
"1932","SW1995/112","Balaenoptera acutorostrata","Minke whale",56.32336896,-7.1150015,"Argyll and Bute",1995,"12/09/1995"
"1933","SW1995/113","Delphinus delphis","Short-beaked common dolphin",56.31713991,-6.232678,"Argyll and Bute",1995,"13/09/1995"
"1934","SW1995/113a","Phocoena phocoena","Harbour porpoise",58.03105992,-5.5063304,"Highland",1995,"14/09/1995"
"1935","SW1995/113b","Lagenorhynchus albirostris","White-beaked dolphin",59.38387296,-2.3749617,"Orkney",1995,"15/09/1995"
"1936","SW1995/113c","Lagenorhynchus albirostris","White-beaked dolphin",57.78640564,-3.8553249,"Highland",1995,"16/09/1995"
"1937","SW1995/113d","Phocoena phocoena","Harbour porpoise",58.21028768,-7.0508612,"Western Isles",1995,"16/09/1995"
"1938","SW1995/117a","Lagenorhynchus acutus","Atlantic white-sided dolphin",56.20479747,-2.8850463,"Fife",1995,"24/09/1995"
"1939","SW1995/119c","Lagenorhynchus acutus","Atlantic white-sided dolphin",55.80802122,-6.4614917,"Argyll and Bute",1995,"27/09/1995"
"1940","SW1995/119b","Grampus griseus","Risso's dolphin",57.73588134,-5.7668285,"Highland",1995,"30/09/1995"
"1941","SW1995/120b","Phocoena phocoena","Harbour porpoise",57.73869169,-3.9217653,"Highland",1995,"04/10/1995"
"1942","SW1995/122a","Phocoena phocoena","Harbour porpoise",57.75323464,-3.9107716,"Highland",1995,"06/10/1995"
"1943","SW1995/123a","Lagenorhynchus albirostris","White-beaked dolphin",56.57716143,-6.2829204,"Argyll and Bute",1995,"07/10/1995"
"1944","SW1995/129b","Phocoena phocoena","Harbour porpoise",57.5023839,-7.6780621,"Western Isles",1995,"14/10/1995"
"1945","SW1995/126a","Balaenoptera acutorostrata","Minke whale",57.64050994,-5.7988513,"Highland",1995,"21/10/1995"
"1946","SW1995/126b","Balaenoptera acutorostrata","Minke whale",56.8420071,-2.2721353,"Aberdeenshire",1995,"21/10/1995"
"1947","SW1995/127b","Phocoena phocoena","Harbour porpoise",57.354331,-7.4019713,"Western Isles",1995,"28/10/1995"
"1948","SW1995/129","Balaenoptera acutorostrata","Minke whale",56.52605102,-6.794751,"Argyll and Bute",1995,"31/10/1995"
"1949","SW1995/129a","Phocoena phocoena","Harbour porpoise",57.80890241,-7.0973267,"Western Isles",1995,"31/10/1995"
"1950","SW1995/130","Stenella coeruleoalba","Striped dolphin",57.02807174,-7.4534531,"Western Isles",1995,"31/10/1995"
"1951","SW1995/131a","Phocoena phocoena","Harbour porpoise",58.80165577,-3.1648657,"Orkney",1995,"17/11/1995"
"1952","SW1995/133a","Grampus griseus","Risso's dolphin",59.25861585,-2.4998685,"Orkney",1995,"21/11/1995"
"1953","SW1995/134a","Lagenorhynchus acutus","Atlantic white-sided dolphin",57.84877723,-7.0000237,"Western Isles",1995,"24/11/1995"
"1954","SW1995/135a","Balaenoptera acutorostrata","Minke whale",56.88704109,-2.2150155,"Aberdeenshire",1995,"29/11/1995"
"1955","SW1995/139a","Lagenorhynchus acutus","Atlantic white-sided dolphin",58.20769034,-6.2869464,"Western Isles",1995,"04/12/1995"
"1956","SW1995/140a","Phocoena phocoena","Harbour porpoise",58.02477287,-3.837171,"Highland",1995,"06/12/1995"
"1957","SW1995/141a","Phocoena phocoena","Harbour porpoise",57.20615127,-2.0612525,"City of Aberdeen",1995,"18/12/1995"
"1958","SW1995/142a","Phocoena phocoena","Harbour porpoise",56.84290554,-2.2721419,"Aberdeenshire",1995,"20/12/1995"
"1959","SW1995/142b","Phocoena phocoena","Harbour porpoise",56.00783307,-3.3906072,"Fife",1995,"21/12/1995"
"1960","SW1995/142c","Phocoena phocoena","Harbour porpoise",57.60104005,-4.1019628,"Highland",1995,"22/12/1995"
"1961","SW1995/142e","Phocoena phocoena","Harbour porpoise",57.75415778,-3.9091395,"Highland",1995,"25/12/1995"
"1962","SW1995/145a","Tursiops truncatus","Bottlenose dolphin",57.77154377,-3.8881954,"Highland",1995,"31/12/1995"
"1963","SW1996/3a","Phocoena phocoena","Harbour porpoise",56.03875377,-2.8571638,"East Lothian",1996,"03/01/1996"
"1964","SW1996/4a","Phocoena phocoena","Harbour porpoise",57.15673097,-2.0760502,"City of Aberdeen",1996,"04/01/1996"
"1965","SW1996/15a","Phocoena phocoena","Harbour porpoise",57.17200485,-2.0744276,"City of Aberdeen",1996,"09/01/1996"
"1966","SW1996/16a","Phocoena phocoena","Harbour porpoise",57.5690776,-7.4522591,"Western Isles",1996,"10/01/1996"
"1967","SW1996/24a","Phocoena phocoena","Harbour porpoise",56.73822803,-2.4332359,"Angus",1996,"15/01/1996"
"1968","SW1996/24b","Phocoena phocoena","Harbour porpoise",56.72174543,-2.5147541,"Angus",1996,"15/01/1996"
"1969","SW1996/24c","Phocoena phocoena","Harbour porpoise",56.2028881,-2.7673215,"Fife",1996,"16/01/1996"
"1970","SW1996/24d","Lagenorhynchus acutus","Atlantic white-sided dolphin",56.38602852,-6.0003683,"Argyll and Bute",1996,"17/01/1996"
"1971","SW1996/28a","Stenella coeruleoalba","Striped dolphin",58.16558613,-7.0887798,"Western Isles",1996,"24/01/1996"
"1972","SW1996/31b","Physeter macrocephalus","Sperm whale",57.4064249,-1.8568533,"Aberdeenshire",1996,"28/01/1996"
"1978","SW1996/31c","Phocoena phocoena","Harbour porpoise",57.16841024,-2.0760741,"City of Aberdeen",1996,"28/01/1996"
"1979","SW1996/38a","Phocoena phocoena","Harbour porpoise",60.22588405,-1.3121617,"Shetland",1996,"12/02/1996"
"1980","SW1996/43a","Globicephala melas","Long-finned pilot whale",58.53155436,-4.428839,"Highland",1996,"17/02/1996"
"1981","SW1996/43b","Stenella coeruleoalba","Striped dolphin",56.05291591,-3.2942688,"Fife",1996,"18/02/1996"
"1983","SW1996/44b","Phocoena phocoena","Harbour porpoise",57.13877791,-2.0446165,"City of Aberdeen",1996,"19/02/1996"
"1984","SW1996/44c","Stenella coeruleoalba","Striped dolphin",56.05337722,-3.7005941,"Fife",1996,"20/02/1996"
"1985","SW1996/46a","Phocoena phocoena","Harbour porpoise",57.66465253,-3.027599,"Moray",1996,"22/02/1996"
"1986","SW1996/46b","Phocoena phocoena","Harbour porpoise",58.90716859,-3.3090522,"Orkney",1996,"22/02/1996"
"1987","SW1996/46c","Grampus griseus","Risso's dolphin",57.42941941,-7.3930365,"Western Isles",1996,"25/02/1996"
"1988","SW1996/47b","Phocoena phocoena","Harbour porpoise",56.19497203,-2.8767614,"Fife",1996,"01/03/1996"
"1989","SW1996/47c","Phocoena phocoena","Harbour porpoise",56.10599313,-3.7929748,"Clackmannan",1996,"01/03/1996"
"1990","SW1996/48b","Globicephala melas","Long-finned pilot whale",58.27538442,-6.2797717,"Western Isles",1996,"09/03/1996"
"1991","SW1996/50a","Lagenorhynchus acutus","Atlantic white-sided dolphin",57.33113077,-6.0594585,"Highland",1996,"13/03/1996"
"1992","SW1996/50b","Phocoena phocoena","Harbour porpoise",57.82115676,-3.8133278,"Highland",1996,"14/03/1996"
"1993","SW1996/52a","Phocoena phocoena","Harbour porpoise",57.72776467,-3.9312636,"Highland",1996,"15/03/1996"
"1994","SW1996/56a","Lagenorhynchus albirostris","White-beaked dolphin",60.16572816,-1.1584379,"Shetland",1996,"18/03/1996"
"1995","SW1996/58a","Phocoena phocoena","Harbour porpoise",55.76226938,-1.9920311,"Northumberland",1996,"19/03/1996"
"1996","SW1996/58b","Phocoena phocoena","Harbour porpoise",57.96230776,-3.9878173,"Highland",1996,"19/03/1996"
"1997","SW1996/60a","Phocoena phocoena","Harbour porpoise",57.68154352,-3.4960328,"Moray",1996,"20/03/1996"
"1998","SW1996/60b","Phocoena phocoena","Harbour porpoise",57.76246515,-3.8944466,"Highland",1996,"20/03/1996"
"1999","SW1996/63a","Phocoena phocoena","Harbour porpoise",57.16571503,-2.0760686,"City of Aberdeen",1996,"22/03/1996"
"2000","SW1996/64c","Delphinus delphis","Short-beaked common dolphin",59.23571772,-2.6047,"Orkney",1996,"23/03/1996"
"2001","SW1996/69b","Phocoena phocoena","Harbour porpoise",57.72215511,-3.3180361,"Moray",1996,"31/03/1996"
"2002","SW1996/69c","Phocoena phocoena","Harbour porpoise",57.21244164,-2.0579514,"City of Aberdeen",1996,"31/03/1996"
"2003","SW1996/69d","Phocoena phocoena","Harbour porpoise",60.22409757,-1.3140044,"Shetland",1996,"01/04/1996"
"2004","SW1996/69e","Phocoena phocoena","Harbour porpoise",57.36917897,-7.4124894,"Western Isles",1996,"01/04/1996"
"2005","SW1996/72a","Balaenoptera acutorostrata","Minke whale",55.99767822,-3.4142969,"City of Edinburgh",1996,"04/04/1996"
"2006","SW1996/72b","Phocoena phocoena","Harbour porpoise",60.70328538,-0.8677671,"Shetland",1996,"10/04/1996"
"2007","SW1996/72c","Lagenorhynchus acutus","Atlantic white-sided dolphin",57.38289098,-6.0718466,"Highland",1996,"10/04/1996"
"2008","SW1996/73a","Phocoena phocoena","Harbour porpoise",57.26545787,-2.024872,"Aberdeenshire",1996,"12/04/1996"
"2009","SW1996/79a","Phocoena phocoena","Harbour porpoise",58.59407901,-3.0702025,"Highland",1996,"25/04/1996"
"2010","SW1996/79b","Globicephala melas","Long-finned pilot whale",57.79262573,-5.5774334,"Highland",1996,"28/04/1996"
"2011","SW1996/80a","Phocoena phocoena","Harbour porpoise",55.9193637,-4.9448798,"Argyll and Bute",1996,"29/04/1996"
"2012","SW1996/81a","Phocoena phocoena","Harbour porpoise",57.72350755,-3.3600658,"Moray",1996,"02/05/1996"
"2013","SW1996/82b","Phocoena phocoena","Harbour porpoise",57.24568939,-2.0397739,"Aberdeenshire",1996,"03/05/1996"
"2014","SW1996/82c","Phocoena phocoena","Harbour porpoise",57.71006308,-3.4384567,"Moray",1996,"03/05/1996"
"2015","SW1996/84a","Tursiops truncatus","Bottlenose dolphin",57.70065358,-2.9010849,"Moray",1996,"06/05/1996"
"2016","SW1996/84b","Phocoena phocoena","Harbour porpoise",57.69342561,-4.0015921,"Highland",1996,"06/05/1996"
"2017","SW1996/84c","Grampus griseus","Risso's dolphin",58.22887381,-6.1633429,"Western Isles",1996,"06/05/1996"
"2018","SW1996/84d","Phocoena phocoena","Harbour porpoise",57.25108076,-2.0364647,"Aberdeenshire",1996,"07/05/1996"
"2019","SW1996/84e","Phocoena phocoena","Harbour porpoise",57.72483189,-3.3198127,"Moray",1996,"07/05/1996"
"2020","SW1996/85a","Lagenorhynchus albirostris","White-beaked dolphin",56.00274991,-2.553266,"East Lothian",1996,"11/05/1996"
"2021","SW1996/86a","Phocoena phocoena","Harbour porpoise",57.68787239,-2.9292847,"Moray",1996,"14/05/1996"
"2022","SW1996/86c","Phocoena phocoena","Harbour porpoise",56.5225607,-6.9522116,"Argyll and Bute",1996,"14/05/1996"
"2023","SW1996/86b","Phocoena phocoena","Harbour porpoise",57.66658393,-3.0108885,"Moray",1996,"16/05/1996"
"2024","SW1996/90a","Balaenoptera acutorostrata","Minke whale",56.02959022,-3.3737349,"Fife",1996,"21/05/1996"
"2025","SW1996/90b","Phocoena phocoena","Harbour porpoise",57.25108076,-2.0364647,"Aberdeenshire",1996,"21/05/1996"
"2026","SW1996/92a","Phocoena phocoena","Harbour porpoise",57.69220801,-4.0216611,"Highland",1996,"22/05/1996"
"2027","SW1996/92b","Phocoena phocoena","Harbour porpoise",57.20255768,-2.0612465,"City of Aberdeen",1996,"23/05/1996"
"2028","SW1996/96f","Balaenoptera acutorostrata","Minke whale",58.87038249,-3.3909163,"Orkney",1996,"31/05/1996"
"2029","SW1996/96g","Phocoena phocoena","Harbour porpoise",58.91412796,-2.7814013,"Orkney",1996,"01/06/1996"
"2030","SW1996/96h","Phocoena phocoena","Harbour porpoise",60.22783944,-1.561277,"Shetland",1996,"01/06/1996"
"2031","SW1996/96b","Phocoena phocoena","Harbour porpoise",57.47781744,-7.3767944,"Western Isles",1996,"01/06/1996"
"2032","SW1996/96c","Delphinus delphis","Short-beaked common dolphin",59.00719522,-3.0795163,"Orkney",1996,"02/06/1996"
"2033","SW1996/96d","Phocoena phocoena","Harbour porpoise",57.37350801,-7.4164611,"Western Isles",1996,"03/06/1996"
"2034","SW1996/98a","Lagenorhynchus albirostris","White-beaked dolphin",58.46240513,-5.0568994,"Highland",1996,"07/06/1996"
"2035","SW1996/101b","Delphinus delphis","Short-beaked common dolphin",57.82593231,-3.9163021,"Highland",1996,"12/06/1996"
"2036","SW1996/101c","Phocoena phocoena","Harbour porpoise",60.35548651,-0.9451021,"Shetland",1996,"12/06/1996"
"2037","SW1996/101d","Phocoena phocoena","Harbour porpoise",56.20174773,-4.7455576,"Argyll and Bute",1996,"13/06/1996"
"2038","SW1996/101e","Lagenorhynchus albirostris","White-beaked dolphin",56.71959152,-6.5772441,"Argyll and Bute",1996,"14/06/1996"
"2039","SW1996/103b","Phocoena phocoena","Harbour porpoise",57.93675547,-5.1962573,"Highland",1996,"17/06/1996"
"2040","SW1996/103c","Tursiops truncatus","Bottlenose dolphin",57.53293134,-4.1966145,"Highland",1996,"17/06/1996"
"2041","SW1996/105a","Phocoena phocoena","Harbour porpoise",57.67125976,-2.5415487,"Aberdeenshire",1996,"23/06/1996"
"2042","SW1996/109a","Phocoena phocoena","Harbour porpoise",57.57147589,-4.0417209,"Highland",1996,"27/06/1996"
"2043","SW1996/109b","Grampus griseus","Risso's dolphin",56.97349151,-7.5278617,"Western Isles",1996,"27/06/1996"
"2044","SW1996/113a","Globicephala melas","Long-finned pilot whale",60.70328538,-0.8677671,"Shetland",1996,"02/07/1996"
"2045","SW1996/114b","Phocoena phocoena","Harbour porpoise",57.58282107,-4.0624325,"Highland",1996,"05/07/1996"
"2046","SW1996/114c","Grampus griseus","Risso's dolphin",57.1532436,-7.4106342,"Western Isles",1996,"05/07/1996"
"2047","SW1996/119a","Phocoena phocoena","Harbour porpoise",57.4582621,-6.7444746,"Highland",1996,"12/07/1996"
"2048","SW1996/119c","Lagenorhynchus acutus","Atlantic white-sided dolphin",60.27232933,-1.1177339,"Shetland",1996,"12/07/1996"
"2049","SW1996/119b","Phocoena phocoena","Harbour porpoise",56.93071493,-5.8677683,"Highland",1996,"14/07/1996"
"2050","SW1996/121a","Grampus griseus","Risso's dolphin",58.53578984,-5.0701646,"Highland",1996,"16/07/1996"
"2051","SW1996/123d","Phocoena phocoena","Harbour porpoise",57.26332412,-7.4251492,"Western Isles",1996,"20/07/1996"
"2052","SW1996/127a","Lagenorhynchus albirostris","White-beaked dolphin",57.3294303,-7.3949778,"Western Isles",1996,"28/07/1996"
"2053","SW1996/127b","Grampus griseus","Risso's dolphin",57.16501316,-7.4090448,"Western Isles",1996,"28/07/1996"
"2054","SW1996/128a","Globicephala melas","Long-finned pilot whale",56.52902073,-6.9481718,"Argyll and Bute",1996,"29/07/1996"
"2055","SW1996/128b","Mesoplodon bidens","Sowerby's beaked whale",57.19767798,-7.4237824,"Western Isles",1996,"29/07/1996"
"2056","SW1996/128d","Lagenorhynchus acutus","Atlantic white-sided dolphin",57.20214986,-7.4244399,"Western Isles",1996,"30/07/1996"
"2057","SW1996/129c","Grampus griseus","Risso's dolphin",57.12511968,-7.394936,"Western Isles",1996,"01/08/1996"
"2058","SW1996/129b","Balaenoptera acutorostrata","Minke whale",60.1711635,-1.5313928,"Shetland",1996,"04/08/1996"
"2059","SW1996/130a","Globicephala melas","Long-finned pilot whale",59.12259552,-3.3242497,"Orkney",1996,"05/08/1996"
"2060","SW1996/132b","Globicephala melas","Long-finned pilot whale",57.6345534,-7.4990181,"Western Isles",1996,"11/08/1996"
"2061","SW1996/132a","Balaenoptera acutorostrata","Minke whale",56.44371196,-6.4952368,"Argyll and Bute",1996,"12/08/1996"
"2062","SW1996/135a","Lagenorhynchus albirostris","White-beaked dolphin",58.48313535,-3.1234302,"Highland",1996,"21/08/1996"
"2063","SW1996/136a","Lagenorhynchus albirostris","White-beaked dolphin",56.03734239,-3.6902565,"Falkirk",1996,"23/08/1996"
"2064","SW1996/137a","Lagenorhynchus albirostris","White-beaked dolphin",56.04632149,-3.5541639,"Fife",1996,"25/08/1996"
"2065","SW1996/140a","Phocoena phocoena","Harbour porpoise",57.30582031,-7.3998254,"Western Isles",1996,"30/08/1996"
"2066","SW1996/141a","Lagenorhynchus albirostris","White-beaked dolphin",55.98091628,-3.2165265,"City of Edinburgh",1996,"31/08/1996"
"2067","SW1996/141b","Phocoena phocoena","Harbour porpoise",57.46154595,-7.3994503,"Western Isles",1996,"01/09/1996"
"2068","SW1996/142a","Lagenodelphis hosei","Fraser's dolphin",57.24300458,-7.4370974,"Western Isles",1996,"03/09/1996"
"2069","SW1996/142b","Phocoena phocoena","Harbour porpoise",57.42973875,-7.5916695,"Western Isles",1996,"03/09/1996"
"2070","SW1996/142c","Phocoena phocoena","Harbour porpoise",59.20479354,-2.6829576,"Orkney",1996,"03/09/1996"
"2071","SW1996/142d","Phocoena phocoena","Harbour porpoise",56.33848383,-2.7813652,"Fife",1996,"05/09/1996"
"2072","SW1996/147a","Phocoena phocoena","Harbour porpoise",57.68374219,-2.737971,"Aberdeenshire",1996,"13/09/1996"
"2073","SW1996/148a","Grampus griseus","Risso's dolphin",58.4927709,-4.4364573,"Highland",1996,"16/09/1996"
"2074","SW1996/149a","Phocoena phocoena","Harbour porpoise",57.39524752,-7.3713311,"Western Isles",1996,"20/09/1996"
"2075","SW1996/149b","Phocoena phocoena","Harbour porpoise",56.77337663,-2.400913,"Aberdeenshire",1996,"21/09/1996"
"2076","SW1996/150a","Phocoena phocoena","Harbour porpoise",57.8909606,-4.0108733,"Highland",1996,"22/09/1996"
"2077","SW1996/150b","Phocoena phocoena","Harbour porpoise",58.52082305,-3.128069,"Highland",1996,"25/09/1996"
"2078","SW1996/152a","Globicephala melas","Long-finned pilot whale",58.60292466,-3.5283055,"Highland",1996,"02/10/1996"
"2079","SW1996/153a","Phocoena phocoena","Harbour porpoise",56.02867403,-3.3753073,"Fife",1996,"04/10/1996"
"2080","SW1996/153b","Mesoplodon bidens","Sowerby's beaked whale",56.0638483,-3.1902231,"Fife",1996,"05/10/1996"
"2081","SW1996/153c","Mesoplodon bidens","Sowerby's beaked whale",56.00010562,-3.3582552,"City of Edinburgh",1996,"06/10/1996"
"2082","SW1996/154a","Phocoena phocoena","Harbour porpoise",56.70203409,-5.2133246,"Highland",1996,"07/10/1996"
"2083","SW1996/154b","Balaenoptera acutorostrata","Minke whale",56.93016654,-6.1535888,"Highland",1996,"11/10/1996"
"2084","SW1996/155a","Phocoena phocoena","Harbour porpoise",56.04932256,-3.2941484,"Fife",1996,"13/10/1996"
"2085","SW1996/155b","Phocoena phocoena","Harbour porpoise",60.49797307,-1.1553026,"Shetland",1996,"13/10/1996"
"2086","SW1996/158a","Balaenoptera acutorostrata","Minke whale",55.77787116,-5.1048813,"Argyll and Bute",1996,"19/10/1996"
"2087","SW1996/158b","Balaenoptera acutorostrata","Minke whale",57.02875115,-5.981857,"Highland",1996,"20/10/1996"
"2088","SW1996/160a","Phocoena phocoena","Harbour porpoise",57.57862432,-4.098997,"Highland",1996,"25/10/1996"
"2089","SW1996/163a","Globicephala melas","Long-finned pilot whale",58.38927244,-5.1447052,"Highland",1996,"02/11/1996"
"2090","SW1996/165a","Phocoena phocoena","Harbour porpoise",59.29421137,-2.5794006,"Orkney",1996,"06/11/1996"
"2091","SW1996/165b","Phocoena phocoena","Harbour porpoise",57.66466613,-3.0259229,"Moray",1996,"07/11/1996"
"2092","SW1996/165c","Lagenorhynchus acutus","Atlantic white-sided dolphin",59.27875641,-2.3878452,"Orkney",1996,"09/11/1996"
"2093","SW1996/169a","Phocoena phocoena","Harbour porpoise",57.66271078,-3.5673457,"Moray",1996,"17/11/1996"
"2094","SW1996/171a","Lagenorhynchus acutus","Atlantic white-sided dolphin",58.84023408,-2.9512856,"Orkney",1996,"24/11/1996"
"2097","SW1996/173a","Phocoena phocoena","Harbour porpoise",57.17020705,-2.0760778,"City of Aberdeen",1996,"27/11/1996"
"2098","SW1996/174a","Phocoena phocoena","Harbour porpoise",56.02335596,-2.874473,"East Lothian",1996,"06/12/1996"
"2099","SW1996/175a","Globicephala melas","Long-finned pilot whale",60.69673462,-0.836856,"Shetland",1996,"10/12/1996"
"2100","SW1996/175e","Globicephala melas","Long-finned pilot whale",60.68418228,-0.8391403,"Shetland",1996,"10/12/1996"
"2101","SW1996/175b","Physeter macrocephalus","Sperm whale",60.11875456,-1.4472016,"Shetland",1996,"15/12/1996"
"2102","SW1996/175c","Phocoena phocoena","Harbour porpoise",55.5591546,-4.6561312,"South Ayrshire",1996,"17/12/1996"
"2103","SW1996/175d","Phocoena phocoena","Harbour porpoise",56.00785114,-3.3890038,"Fife",1996,"19/12/1996"
"2104","SW1996/177","Phocoena phocoena","Harbour porpoise",55.76316799,-1.9920309,"Northumberland",1996,"22/12/1996"
"2105","SW1996/177a","Phocoena phocoena","Harbour porpoise",57.24029793,-2.0430821,"Aberdeenshire",1996,"22/12/1996"
"2106","SW1996/177b","Physeter macrocephalus","Sperm whale",55.88308137,-6.2732584,"Argyll and Bute",1996,"27/12/1996"
"2107","SW1997/1c","Phocoena phocoena","Harbour porpoise",57.3085827,-1.9916996,"Aberdeenshire",1997,"05/01/1997"
"2108","SW1997/4a","Phocoena phocoena","Harbour porpoise",57.17739428,-2.0760926,"City of Aberdeen",1997,"08/01/1997"
"2109","SW1997/11b","Delphinus delphis","Short-beaked common dolphin",57.50144014,-4.2498102,"Highland",1997,"14/01/1997"
"2110","SW1997/12c","Phocoena phocoena","Harbour porpoise",58.34614555,-6.6236582,"Western Isles",1997,"14/01/1997"
"2111","SW1997/12a","Phocoena phocoena","Harbour porpoise",55.63604474,-4.796425,"North Ayrshire",1997,"16/01/1997"
"2112","SW1997/12b","Phocoena phocoena","Harbour porpoise",59.28132996,-2.4264868,"Orkney",1997,"16/01/1997"
"2113","SW1997/31a","Lagenorhynchus acutus","Atlantic white-sided dolphin",58.54161188,-4.7750086,"Highland",1997,"26/01/1997"
"2114","SW1997/36a","Delphinus delphis","Short-beaked common dolphin",57.72779203,-7.1447604,"Western Isles",1997,"29/01/1997"
"2115","SW1997/39a","Lagenorhynchus albirostris","White-beaked dolphin",57.38127132,-7.4242749,"Western Isles",1997,"09/02/1997"
"2116","SW1997/40a","Delphinus delphis","Short-beaked common dolphin",56.04456541,-3.5508821,"Fife",1997,"10/02/1997"
"2117","SW1997/47a","Phocoena phocoena","Harbour porpoise",56.02959022,-3.3737349,"Fife",1997,"18/02/1997"
"2118","SW1997/49a","Phocoena phocoena","Harbour porpoise",58.10206604,-5.2704775,"Highland",1997,"19/02/1997"
"2119","SW1997/50a","Phocoena phocoena","Harbour porpoise",58.92156759,-2.7381476,"Orkney",1997,"21/02/1997"
"2120","SW1997/51a","Phocoena phocoena","Harbour porpoise",57.61210536,-1.822568,"Aberdeenshire",1997,"22/02/1997"
"2121","SW1997/51b","Lagenorhynchus acutus","Atlantic white-sided dolphin",57.25438045,-7.423831,"Western Isles",1997,"23/02/1997"
"2122","SW1997/53b","Delphinus delphis","Short-beaked common dolphin",56.07126526,-3.1663522,"Fife",1997,"27/02/1997"
"2123","SW1997/56a","Lagenorhynchus acutus","Atlantic white-sided dolphin",57.56784967,-7.4805518,"Western Isles",1997,"07/03/1997"
"2124","SW1997/57a","Phocoena phocoena","Harbour porpoise",56.18884079,-2.8540608,"Fife",1997,"08/03/1997"
"2125","SW1997/57b","Delphinus delphis","Short-beaked common dolphin",57.017983,-7.4371204,"Western Isles",1997,"08/03/1997"
"2126","SW1997/57c","Phocoena phocoena","Harbour porpoise",60.17290697,-1.3132695,"Shetland",1997,"11/03/1997"
"2127","SW1997/62a","Delphinus delphis","Short-beaked common dolphin",57.45610844,-7.4003164,"Western Isles",1997,"17/03/1997"
"2128","SW1997/62b","Phocoena phocoena","Harbour porpoise",60.40404406,-2.6149912,"At sea",1997,"18/03/1997"
"2129","SW1997/63a","Phocoena phocoena","Harbour porpoise",56.05966763,-3.2495222,"Fife",1997,"24/03/1997"
"2130","SW1997/64b","Lagenorhynchus acutus","Atlantic white-sided dolphin",57.0019495,-5.8323214,"Highland",1997,"27/03/1997"
"2131","SW1997/64c","Physeter macrocephalus","Sperm whale",58.3657269,-6.5543245,"Western Isles",1997,"28/03/1997"
"2132","SW1997/64d","Phocoena phocoena","Harbour porpoise",57.70491196,-3.4953181,"Moray",1997,"28/03/1997"
"2133","SW1997/64e","Delphinus delphis","Short-beaked common dolphin",60.20999968,-1.3684342,"Shetland",1997,"30/03/1997"
"2134","SW1997/64f","Physeter macrocephalus","Sperm whale",56.07677133,-3.7626909,"Falkirk",1997,"31/03/1997"
"2135","SW1997/64g","Phocoena phocoena","Harbour porpoise",58.59844121,-3.3680566,"Highland",1997,"31/03/1997"
"2136","SW1997/65b","Phocoena phocoena","Harbour porpoise",60.49146243,-1.4576151,"Shetland",1997,"03/04/1997"
"2137","SW1997/65c","Phocoena phocoena","Harbour porpoise",57.65136683,-5.7966327,"Highland",1997,"03/04/1997"
"2138","SW1997/66a","Phocoena phocoena","Harbour porpoise",57.59551427,-4.1100119,"Highland",1997,"05/04/1997"
"2139","SW1997/66b","Phocoena phocoena","Harbour porpoise",55.74882249,-4.8570927,"North Ayrshire",1997,"05/04/1997"
"2140","SW1997/67a","Physeter macrocephalus","Sperm whale",59.15319888,-2.5805124,"Orkney",1997,"07/04/1997"
"2141","SW1997/67b","Phocoena phocoena","Harbour porpoise",57.28418027,-7.4215779,"Western Isles",1997,"07/04/1997"
"2142","SW1997/67j","Grampus griseus","Risso's dolphin",58.20111265,-6.321929,"Western Isles",1997,"07/04/1997"
"2143","SW1997/67c","Phocoena phocoena","Harbour porpoise",56.06378619,-3.1966465,"Fife",1997,"08/04/1997"
"2144","SW1997/67d","Phocoena phocoena","Harbour porpoise",56.0006827,-3.3871429,"Fife",1997,"08/04/1997"
"2145","SW1997/67e","Lagenorhynchus acutus","Atlantic white-sided dolphin",57.43836329,-7.3943561,"Western Isles",1997,"08/04/1997"
"2146","SW1997/67i","Phocoena phocoena","Harbour porpoise",55.75252827,-5.3834658,"Argyll and Bute",1997,"09/04/1997"
"2147","SW1997/67f","Phocoena phocoena","Harbour porpoise",56.96510123,-6.0092997,"Highland",1997,"11/04/1997"
"2148","SW1997/67g","Lagenorhynchus acutus","Atlantic white-sided dolphin",57.39389756,-7.4028066,"Western Isles",1997,"11/04/1997"
"2149","SW1997/67h","Phocoena phocoena","Harbour porpoise",57.11535184,-7.3918575,"Western Isles",1997,"12/04/1997"
"2150","SW1997/69a","Globicephala melas","Long-finned pilot whale",55.6581685,-6.2741385,"Argyll and Bute",1997,"12/04/1997"
"2151","SW1997/71a","Phocoena phocoena","Harbour porpoise",56.71662514,-2.4444251,"Angus",1997,"16/04/1997"
"2152","SW1997/71b","Phocoena phocoena","Harbour porpoise",57.58693287,-3.9154273,"Highland",1997,"16/04/1997"
"2153","SW1997/71c","Phocoena phocoena","Harbour porpoise",56.16669111,-3.0468375,"Fife",1997,"17/04/1997"
"2154","SW1997/72a","Lagenorhynchus albirostris","White-beaked dolphin",56.28381901,-2.5928577,"Fife",1997,"19/04/1997"
"2155","SW1997/73a","Balaenoptera acutorostrata","Minke whale",56.56820161,-6.281906,"Argyll and Bute",1997,"22/04/1997"
"2156","SW1997/74a","Balaenoptera acutorostrata","Minke whale",58.27982329,-3.3403983,"Highland",1997,"25/04/1997"
"2157","SW1997/74b","Lagenorhynchus acutus","Atlantic white-sided dolphin",60.06161004,-1.3245653,"Shetland",1997,"30/04/1997"
