"","S.W.No.","Name.Current.Sci","Name.Common","Latitude","Longitude","County","Year","Date"
"2978","SW1994/67","Phocoena phocoena","Harbour porpoise",54.05101829,-0.2193647,"East Riding of Yorkshire",1994,"28/04/1994"
"2979","SW1994/68","Phocoena phocoena","Harbour porpoise",51.7833508,1.3534105,"Essex",1994,"28/04/1994"
"2980","SW1994/64","Delphinus delphis","Short-beaked common dolphin",50.06166637,-5.5620242,"Cornwall",1994,"28/04/1994"
"2981","SW1994/69","Phocoena phocoena","Harbour porpoise",49.95268475,-5.1361719,"Cornwall",1994,"29/04/1994"
"2982","SW1994/70","Stenella coeruleoalba","Striped dolphin",50.11326936,-5.4805025,"Cornwall",1994,"29/04/1994"
"2983","SW1994/71","Phocoena phocoena","Harbour porpoise",54.08677959,-0.1820519,"East Riding of Yorkshire",1994,"01/05/1994"
"2984","SW1994/72","Phocoena phocoena","Harbour porpoise",53.19542604,0.3534615,"Lincolnshire",1994,"02/05/1994"
"2986","SW1994/73","Delphinus delphis","Short-beaked common dolphin",50.34219921,-4.4583164,"Cornwall",1994,"03/05/1994"
"2987","SW1994/76","Delphinus delphis","Short-beaked common dolphin",50.05381628,-5.2791531,"Cornwall",1994,"04/05/1994"
"2988","SW1994/77","Phocoena phocoena","Harbour porpoise",54.0413953,-0.2130553,"East Riding of Yorkshire",1994,"04/05/1994"
"2989","SW1994/78","Phocoena phocoena","Harbour porpoise",53.98638638,-0.2016826,"East Riding of Yorkshire",1994,"04/05/1994"
"2990","SW1994/80","Phocoena phocoena","Harbour porpoise",51.59413063,-3.8278861,"Neath Port Talbot",1994,"06/05/1994"
"2991","SW1994/80a","Lagenorhynchus acutus","Atlantic white-sided dolphin",54.82153737,-4.3723622,"Dumfries and Galloway",1994,"06/05/1994"
"2992","SW1994/81","Globicephala melas","Long-finned pilot whale",50.12863928,-5.4900165,"Cornwall",1994,"10/05/1994"
"2993","SW1994/82","Phocoena phocoena","Harbour porpoise",54.62257665,-1.1697723,"Stockton-on-Tees",1994,"11/05/1994"
"2994","SW1994/83","Phocoena phocoena","Harbour porpoise",50.12399242,-5.5246668,"Cornwall",1994,"11/05/1994"
"2995","SW1994/84","Phocoena phocoena","Harbour porpoise",50.11283682,-5.5364398,"Cornwall",1994,"11/05/1994"
"2996","SW1994/85","Phocoena phocoena","Harbour porpoise",54.07668395,-0.2042016,"East Riding of Yorkshire",1994,"11/05/1994"
"2997","SW1994/86","Delphinus delphis","Short-beaked common dolphin",50.35954256,-4.3593711,"Cornwall",1994,"16/05/1994"
"2998","SW1994/87","Delphinus delphis","Short-beaked common dolphin",50.11025823,-5.0913387,"Cornwall",1994,"16/05/1994"
"2999","SW1994/88","Phocoena phocoena","Harbour porpoise",51.67353282,-4.7004636,"Pembrokeshire",1994,"17/05/1994"
"3000","SW1994/89","Lagenorhynchus albirostris","White-beaked dolphin",53.37660351,0.2371336,"Lincolnshire",1994,"22/05/1994"
"3001","SW1994/90","Lagenorhynchus albirostris","White-beaked dolphin",53.97913042,-0.1974197,"East Riding of Yorkshire",1994,"23/05/1994"
"3002","SW1994/93","Lagenorhynchus albirostris","White-beaked dolphin",52.56705759,1.7419946,"Norfolk",1994,"25/05/1994"
"3003","SW1994/95","Phocoena phocoena","Harbour porpoise",51.72635779,-4.6717485,"Pembrokeshire",1994,"25/05/1994"
"3004","SW1994/96","Lagenorhynchus albirostris","White-beaked dolphin",54.68924662,-1.193236,"Hartlepool",1994,"25/05/1994"
"3005","SW1994/98","Phocoena phocoena","Harbour porpoise",52.82725237,-4.5042432,"Gwynedd",1994,"27/05/1994"
"3006","SW1994/98a","Phocoena phocoena","Harbour porpoise",54.90877629,-5.0188462,"Dumfries and Galloway",1994,"27/05/1994"
"3007","SW1994/98b","Phocoena phocoena","Harbour porpoise",54.92485346,-5.0590822,"Dumfries and Galloway",1994,"28/05/1994"
"3008","SW1994/99","Phocoena phocoena","Harbour porpoise",52.60362532,-4.1207218,"Gwynedd",1994,"02/06/1994"
"3009","SW1994/101","Phocoena phocoena","Harbour porpoise",52.76249743,-4.7866527,"Gwynedd",1994,"03/06/1994"
"3010","SW1994/102","Phocoena phocoena","Harbour porpoise",51.74067891,-4.4263024,"Carmarthenshire",1994,"06/06/1994"
"3011","SW1994/106","Phocoena phocoena","Harbour porpoise",53.48196059,-3.0489323,"Sefton",1994,"14/06/1994"
"3012","SW1994/105","Phocoena phocoena","Harbour porpoise",51.95979055,-5.1267629,"Pembrokeshire",1994,"16/06/1994"
"3013","SW1994/107","Tursiops truncatus","Bottlenose dolphin",52.29329493,-4.1747955,"Ceredigion",1994,"19/06/1994"
"3014","SW1994/107a","Phocoena phocoena","Harbour porpoise",51.50986585,-3.7510064,"Bridgend",1994,"22/06/1994"
"3015","SW1994/108","Phocoena phocoena","Harbour porpoise",51.28913261,-3.0254558,"Somerset",1994,"25/06/1994"
"3016","SW1994/109","Phocoena phocoena","Harbour porpoise",51.50986585,-3.7510064,"Bridgend",1994,"25/06/1994"
"3017","SW1994/109a","Phocoena phocoena","Harbour porpoise",52.16036753,-4.476272,"Ceredigion",1994,"26/06/1994"
"3018","SW1994/110","Phocoena phocoena","Harbour porpoise",52.51930975,-4.0576913,"Ceredigion",1994,"27/06/1994"
"3019","SW1994/111","Phocoena phocoena","Harbour porpoise",52.40614225,-4.100942,"Ceredigion",1994,"28/06/1994"
"3020","SW1994/112","Phocoena phocoena","Harbour porpoise",52.69110307,-4.0554022,"Gwynedd",1994,"01/07/1994"
"3021","SW1994/113","Phocoena phocoena","Harbour porpoise",53.34639377,0.2656033,"Lincolnshire",1994,"01/07/1994"
"3022","SW1994/114","Phocoena phocoena","Harbour porpoise",51.60682912,-3.8439951,"Neath Port Talbot",1994,"02/07/1994"
"3023","SW1994/115","Phocoena phocoena","Harbour porpoise",52.51212163,-4.0573554,"Ceredigion",1994,"03/07/1994"
"3024","SW1994/116","Lagenorhynchus albirostris","White-beaked dolphin",50.24999222,-3.1666916,"At sea",1994,"03/07/1994"
"3025","SW1994/117","Phocoena phocoena","Harbour porpoise",54.88455471,-3.3765948,"Cumbria",1994,"07/07/1994"
"3026","SW1994/118","Phocoena phocoena","Harbour porpoise",52.50408615,-4.0540328,"Ceredigion",1994,"09/07/1994"
"3027","SW1994/119","Phocoena phocoena","Harbour porpoise",52.91924725,-4.21943,"Gwynedd",1994,"10/07/1994"
"3028","SW1994/120","Phocoena phocoena","Harbour porpoise",51.71655781,-4.374332,"Carmarthenshire",1994,"12/07/1994"
"3029","SW1994/121","Phocoena phocoena","Harbour porpoise",53.73530283,0.0335335,"East Riding of Yorkshire",1994,"14/07/1994"
"3030","SW1994/122","Phocoena phocoena","Harbour porpoise",53.91725976,-0.1606426,"East Riding of Yorkshire",1994,"14/07/1994"
"3031","SW1994/123","Phocoena phocoena","Harbour porpoise",53.60883963,-3.075656,"Sefton",1994,"14/07/1994"
"3032","SW1994/124","Phocoena phocoena","Harbour porpoise",53.53653179,-3.0789531,"Sefton",1994,"14/07/1994"
"3033","SW1994/125","Phocoena phocoena","Harbour porpoise",52.48434423,-4.0516398,"Ceredigion",1994,"15/07/1994"
"3034","SW1994/127","Tursiops truncatus","Bottlenose dolphin",52.22039909,-4.3645161,"Ceredigion",1994,"20/07/1994"
"3035","SW1994/128","Phocoena phocoena","Harbour porpoise",53.91434635,-3.050603,"Lancashire",1994,"22/07/1994"
"3036","SW1994/129","Phocoena phocoena","Harbour porpoise",51.75399704,-5.1864351,"Pembrokeshire",1994,"22/07/1994"
"3037","SW1994/130","Phocoena phocoena","Harbour porpoise",54.01799076,-0.2110056,"East Riding of Yorkshire",1994,"24/07/1994"
"3038","SW1994/131","Phocoena phocoena","Harbour porpoise",54.04678586,-0.212824,"East Riding of Yorkshire",1994,"26/07/1994"
"3039","SW1994/132","Phocoena phocoena","Harbour porpoise",54.97764144,-1.3899761,"South Tyneside",1994,"01/08/1994"
"3040","SW1994/133","Phocoena phocoena","Harbour porpoise",51.64135136,-4.8069742,"Pembrokeshire",1994,"01/08/1994"
"3041","SW1994/134","Phocoena phocoena","Harbour porpoise",52.72598964,-4.0659296,"Gwynedd",1994,"04/08/1994"
"3042","SW1994/135","Phocoena phocoena","Harbour porpoise",51.73776896,-4.521758,"Carmarthenshire",1994,"05/08/1994"
"3043","SW1994/136","Phocoena phocoena","Harbour porpoise",51.73990188,-4.5479542,"Carmarthenshire",1994,"05/08/1994"
"3044","SW1994/137","Phocoena phocoena","Harbour porpoise",51.86778439,-5.3325201,"Pembrokeshire",1994,"11/08/1994"
"3045","SW1994/138","Tursiops truncatus","Bottlenose dolphin",52.6235499,-4.1128191,"Gwynedd",1994,"17/08/1994"
"3046","SW1994/140","Phocoena phocoena","Harbour porpoise",53.34277219,0.2669137,"Lincolnshire",1994,"21/08/1994"
"3047","SW1994/139","Phocoena phocoena","Harbour porpoise",53.31320327,-3.5251809,"Conwy",1994,"22/08/1994"
"3048","SW1994/143","Phocoena phocoena","Harbour porpoise",52.7152004,-4.0135934,"Gwynedd",1994,"24/08/1994"
"3049","SW1994/144","Phocoena phocoena","Harbour porpoise",52.8139801,-4.1739898,"Gwynedd",1994,"26/08/1994"
"3050","SW1994/145","Phocoena phocoena","Harbour porpoise",52.51930975,-4.0576913,"Ceredigion",1994,"28/08/1994"
"3051","SW1994/146","Delphinus delphis","Short-beaked common dolphin",51.67446427,-4.6990723,"Pembrokeshire",1994,"31/08/1994"
"3052","SW1994/147","Delphinus delphis","Short-beaked common dolphin",50.1162588,-5.4527334,"Cornwall",1994,"31/08/1994"
"3053","SW1994/149","Delphinus delphis","Short-beaked common dolphin",52.65697722,-4.1040795,"Gwynedd",1994,"31/08/1994"
"3054","SW1994/148","Phocoena phocoena","Harbour porpoise",54.49269909,-0.6273409,"North Yorkshire",1994,"01/09/1994"
"3055","SW1994/150","Phocoena phocoena","Harbour porpoise",52.21909812,-4.3395546,"Ceredigion",1994,"02/09/1994"
"3056","SW1994/151","Stenella coeruleoalba","Striped dolphin",51.72220018,-5.097296,"Pembrokeshire",1994,"05/09/1994"
"3057","SW1994/156","Phocoena phocoena","Harbour porpoise",52.77988073,-4.1203854,"Gwynedd",1994,"06/09/1994"
"3058","SW1994/153","Phocoena phocoena","Harbour porpoise",52.51930975,-4.0576913,"Ceredigion",1994,"07/09/1994"
"3059","SW1994/157","Stenella coeruleoalba","Striped dolphin",51.58812981,-3.8088765,"Neath Port Talbot",1994,"10/09/1994"
"3060","SW1994/158","Phocoena phocoena","Harbour porpoise",54.88910001,-3.372072,"Cumbria",1994,"12/09/1994"
"3061","SW1994/158a","Phocoena phocoena","Harbour porpoise",53.36099361,0.254353,"Lincolnshire",1994,"14/09/1994"
"3062","SW1994/159","Delphinus delphis","Short-beaked common dolphin",50.79614398,-4.5572909,"Cornwall",1994,"15/09/1994"
"3063","SW1994/160","Delphinus delphis","Short-beaked common dolphin",50.4146101,-5.0815519,"Cornwall",1994,"20/09/1994"
"3064","SW1994/161","Delphinus delphis","Short-beaked common dolphin",50.78870703,-4.5682377,"Cornwall",1994,"27/09/1994"
"3065","SW1994/162","Phocoena phocoena","Harbour porpoise",51.50543613,-3.7465132,"Bridgend",1994,"30/09/1994"
"3066","SW1994/163","Phocoena phocoena","Harbour porpoise",50.23537025,-4.8427396,"Cornwall",1994,"23/10/1994"
"3067","SW1994/164","Phocoena phocoena","Harbour porpoise",51.82261073,-5.1099899,"Pembrokeshire",1994,"27/10/1994"
"3068","SW1994/165","Balaenoptera physalus","Fin whale",51.75477702,-5.1908383,"Pembrokeshire",1994,"27/10/1994"
"3069","SW1994/166","Phocoena phocoena","Harbour porpoise",53.03631843,-4.3507515,"Gwynedd",1994,"03/11/1994"
"3070","SW1994/167","Phocoena phocoena","Harbour porpoise",52.54695788,-4.0707853,"Gwynedd",1994,"05/11/1994"
"3071","SW1994/168","Delphinus delphis","Short-beaked common dolphin",50.13757449,-5.0791019,"Cornwall",1994,"07/11/1994"
"3072","SW1994/168a","Physeter macrocephalus","Sperm whale",54.46022028,-0.5404811,"North Yorkshire",1994,"10/11/1994"
"3073","SW1994/169","Phocoena phocoena","Harbour porpoise",51.73810961,-4.5058415,"Carmarthenshire",1994,"14/11/1994"
"3074","SW1994/170","Stenella coeruleoalba","Striped dolphin",51.53995461,-4.2064707,"Swansea",1994,"18/11/1994"
"3075","SW1994/171","Phocoena phocoena","Harbour porpoise",51.77417649,1.1385566,"Essex",1994,"22/11/1994"
"3076","SW1994/172","Phocoena phocoena","Harbour porpoise",53.90702357,-0.1556113,"East Riding of Yorkshire",1994,"22/11/1994"
"3077","SW1994/173","Delphinus delphis","Short-beaked common dolphin",51.76196647,-4.3970062,"Carmarthenshire",1994,"28/11/1994"
"3078","SW1994/174","Phocoena phocoena","Harbour porpoise",52.89083112,-4.1510728,"Gwynedd",1994,"01/12/1994"
"3079","SW1994/175","Phocoena phocoena","Harbour porpoise",50.12769946,-5.4913478,"Cornwall",1994,"03/12/1994"
"3080","SW1994/176","Phocoena phocoena","Harbour porpoise",52.67079398,-4.0855131,"Gwynedd",1994,"04/12/1994"
"3081","SW1994/177","Phocoena phocoena","Harbour porpoise",50.12569349,-5.4981996,"Cornwall",1994,"05/12/1994"
"3082","SW1994/179","Phocoena phocoena","Harbour porpoise",51.56534013,-4.1470897,"Swansea",1994,"12/12/1994"
"3083","SW1994/179a","Delphinus delphis","Short-beaked common dolphin",53.17884768,-4.4618191,"Anglesey",1994,"12/12/1994"
"3084","SW1994/180","Delphinus delphis","Short-beaked common dolphin",51.7191067,-4.3817057,"Carmarthenshire",1994,"13/12/1994"
"3085","SW1994/181","Phocoena phocoena","Harbour porpoise",51.64142039,-4.8040871,"Pembrokeshire",1994,"13/12/1994"
"3086","SW1994/181a","Delphinus delphis","Short-beaked common dolphin",52.8151757,-4.5644044,"Gwynedd",1994,"13/12/1994"
"3087","SW1994/182","Delphinus delphis","Short-beaked common dolphin",50.26562943,-3.6502295,"Devon",1994,"14/12/1994"
"3088","SW1994/183","Globicephala melas","Long-finned pilot whale",51.81292554,-5.1020663,"Pembrokeshire",1994,"20/12/1994"
"3089","SW1994/184","Phocoena phocoena","Harbour porpoise",52.19169238,-4.4054295,"Ceredigion",1994,"28/12/1994"
"3090","SW1994/184a","Delphinus delphis","Short-beaked common dolphin",54.99992063,-3.5728647,"Dumfries and Galloway",1994,"28/12/1994"
"3091","SW1994/185","Phocoena phocoena","Harbour porpoise",50.82221926,-0.8612763,"West Sussex",1994,"30/12/1994"
"3092","SW1994/186","Delphinus delphis","Short-beaked common dolphin",50.21537298,-5.4781187,"Cornwall",1994,"31/12/1994"
"3093","SW1995/1","Balaenoptera acutorostrata","Minke whale",51.1263383,1.338871,"Kent",1995,"06/01/1995"
"3094","SW1995/2","Stenella coeruleoalba","Striped dolphin",50.76832164,-0.7789078,"West Sussex",1995,"08/01/1995"
"3095","SW1995/3","Phocoena phocoena","Harbour porpoise",51.11693212,-4.2219789,"Devon",1995,"14/01/1995"
"3096","SW1995/4","Delphinus delphis","Short-beaked common dolphin",50.12527145,-5.5121646,"Cornwall",1995,"17/01/1995"
"3097","SW1995/5","Phocoena phocoena","Harbour porpoise",53.37383287,-4.5542524,"Anglesey",1995,"18/01/1995"
"3098","SW1995/6","Delphinus delphis","Short-beaked common dolphin",50.73654223,-1.6952922,"Dorset",1995,"22/01/1995"
"3099","SW1995/7","Phocoena phocoena","Harbour porpoise",52.24860188,-4.2561246,"Ceredigion",1995,"24/01/1995"
"3100","SW1995/7d","Phocoena phocoena","Harbour porpoise",54.9875,-5.9914,"Antrim",1995,"27/01/1995"
"3101","SW1995/8","Delphinus delphis","Short-beaked common dolphin",50.54647568,-2.4022893,"Dorset",1995,"28/01/1995"
"3102","SW1995/9","Phocoena phocoena","Harbour porpoise",54.3939064,-4.4908995,"Isle of Man",1995,"29/01/1995"
"3103","SW1995/10","Delphinus delphis","Short-beaked common dolphin",51.73699474,-4.5159203,"Carmarthenshire",1995,"03/02/1995"
"3104","SW1995/11","Phocoena phocoena","Harbour porpoise",51.73912896,-4.5421158,"Carmarthenshire",1995,"03/02/1995"
"3105","SW1995/12","Delphinus delphis","Short-beaked common dolphin",50.57566862,-1.3036779,"Isle of Wight",1995,"04/02/1995"
"3106","SW1995/13","Stenella coeruleoalba","Striped dolphin",51.70719249,-5.187486,"Pembrokeshire",1995,"08/02/1995"
"3107","SW1995/14","Delphinus delphis","Short-beaked common dolphin",50.22203236,-3.6795695,"Devon",1995,"10/02/1995"
"3108","SW1995/16","Delphinus delphis","Short-beaked common dolphin",50.33940484,-4.7055677,"Cornwall",1995,"11/02/1995"
"3109","SW1995/17","Phocoena phocoena","Harbour porpoise",51.16210751,-4.2112754,"Devon",1995,"12/02/1995"
"3110","SW1995/18","Phocoena phocoena","Harbour porpoise",51.67725291,-4.3158538,"Carmarthenshire",1995,"16/02/1995"
"3111","SW1995/20","Delphinus delphis","Short-beaked common dolphin",50.66680937,-2.6438931,"Dorset",1995,"17/02/1995"
"3112","SW1995/22","Phocoena phocoena","Harbour porpoise",50.55890206,-2.4475764,"Dorset",1995,"20/02/1995"
"3113","SW1995/25b","Stenella coeruleoalba","Striped dolphin",53.37383287,-4.5542524,"Anglesey",1995,"20/02/1995"
"3114","SW1995/27","Lagenorhynchus albirostris","White-beaked dolphin",54.0746023,-0.1972595,"East Riding of Yorkshire",1995,"22/02/1995"
"3115","SW1995/28","Phocoena phocoena","Harbour porpoise",51.69543138,-4.3515165,"Carmarthenshire",1995,"22/02/1995"
"3116","SW1995/30","Delphinus delphis","Short-beaked common dolphin",50.56158928,-2.4504259,"Dorset",1995,"23/02/1995"
"3117","SW1995/29","Phocoena phocoena","Harbour porpoise",53.08427875,-4.3354433,"Gwynedd",1995,"24/02/1995"
"3119","SW1995/30b","Phocoena phocoena","Harbour porpoise",54.89077099,-5.1610142,"Dumfries and Galloway",1995,"25/02/1995"
"3120","SW1995/31","Phocoena phocoena","Harbour porpoise",54.61400692,-1.0437317,"Redcar and Cleveland",1995,"26/02/1995"
"3121","SW1995/32","Delphinus delphis","Short-beaked common dolphin",50.59392165,-2.0635831,"Dorset",1995,"26/02/1995"
"3122","SW1995/33","Phocoena phocoena","Harbour porpoise",52.40455357,-4.0891039,"Ceredigion",1995,"05/03/1995"
"3123","SW1995/33a","Delphinus delphis","Short-beaked common dolphin",49.21175521,-2.2256432,"Jersey",1995,"07/03/1995"
"3124","SW1995/34","Phocoena phocoena","Harbour porpoise",52.54872908,-4.0723439,"Gwynedd",1995,"08/03/1995"
"3125","SW1995/35","Phocoena phocoena","Harbour porpoise",50.50802833,-5.0185059,"Cornwall",1995,"15/03/1995"
"3126","SW1995/36","Phocoena phocoena","Harbour porpoise",49.504,-2.5283,"Guernsey",1995,"15/03/1995"
"3127","SW1995/37","Phocoena phocoena","Harbour porpoise",49.47612,-2.525015,"Guernsey",1995,"15/03/1995"
"3128","SW1995/40","Phocoena phocoena","Harbour porpoise",50.23585693,-5.3940394,"Cornwall",1995,"19/03/1995"
"3129","SW1995/39","Phocoena phocoena","Harbour porpoise",50.52828803,-4.8574941,"Cornwall",1995,"20/03/1995"
"3130","SW1995/42","Phocoena phocoena","Harbour porpoise",54.63873164,-1.166344,"Hartlepool",1995,"22/03/1995"
"3131","SW1995/43","Phocoena phocoena","Harbour porpoise",51.39561966,-2.9272059,"North Somerset",1995,"22/03/1995"
"3132","SW1995/41","Phocoena phocoena","Harbour porpoise",55.03332256,-1.4183913,"North Tyneside",1995,"23/03/1995"
"3133","SW1995/44","Delphinus delphis","Short-beaked common dolphin",51.08276962,-4.1489404,"Devon",1995,"24/03/1995"
"3134","SW1995/45","Phocoena phocoena","Harbour porpoise",51.85447212,-5.1296191,"Pembrokeshire",1995,"26/03/1995"
"3135","SW1995/45c","Phocoena phocoena","Harbour porpoise",55.48605626,-4.6274599,"South Ayrshire",1995,"29/03/1995"
"3136","SW1995/45b","Delphinus delphis","Short-beaked common dolphin",50.29979924,-5.2342475,"Cornwall",1995,"31/03/1995"
"3137","SW1995/45d","Phocoena phocoena","Harbour porpoise",54.39713742,-4.4649005,"Isle of Man",1995,"01/04/1995"
"3138","SW1995/45e","Phocoena phocoena","Harbour porpoise",54.39713742,-4.4649005,"Isle of Man",1995,"01/04/1995"
"3139","SW1995/46","Phocoena phocoena","Harbour porpoise",51.84135087,-5.1156388,"Pembrokeshire",1995,"03/04/1995"
"3140","SW1995/49","Phocoena phocoena","Harbour porpoise",53.42397754,-3.0986773,"Wirral",1995,"11/04/1995"
"3141","SW1995/50","Phocoena phocoena","Harbour porpoise",51.48771544,-3.7285492,"Bridgend",1995,"13/04/1995"
"3142","SW1995/51","Phocoena phocoena","Harbour porpoise",51.67099198,-4.3140878,"Carmarthenshire",1995,"14/04/1995"
"3143","SW1995/52","Phocoena phocoena","Harbour porpoise",54.65767812,-1.1768083,"Hartlepool",1995,"20/04/1995"
"3144","SW1995/53","Phocoena phocoena","Harbour porpoise",52.28864025,-4.1833665,"Ceredigion",1995,"20/04/1995"
"3145","SW1995/54","Orcinus orca","Killer whale",51.32755031,1.3807615,"Kent",1995,"25/04/1995"
"3146","SW1995/55","Phocoena phocoena","Harbour porpoise",54.65317417,-1.1753492,"Hartlepool",1995,"01/05/1995"
"3147","SW1995/56","Phocoena phocoena","Harbour porpoise",54.3952156,-4.4709484,"Isle of Man",1995,"01/05/1995"
"3148","SW1995/56d","Delphinus delphis","Short-beaked common dolphin",54.87523302,-3.8127389,"Dumfries and Galloway",1995,"10/05/1995"
"3149","SW1995/57","Phocoena phocoena","Harbour porpoise",52.40904614,-4.0893162,"Ceredigion",1995,"14/05/1995"
"3150","SW1995/59","Phocoena phocoena","Harbour porpoise",52.88829298,-4.3784135,"Gwynedd",1995,"05/06/1995"
"3151","SW1995/61","Phocoena phocoena","Harbour porpoise",53.34181683,0.2698679,"Lincolnshire",1995,"07/06/1995"
"3152","SW1995/61a","Globicephala melas","Long-finned pilot whale",54.8466777,-4.7960616,"Dumfries and Galloway",1995,"08/06/1995"
"3153","SW1995/62","Phocoena phocoena","Harbour porpoise",51.96808622,-5.0851088,"Pembrokeshire",1995,"09/06/1995"
"3154","SW1995/63","Phocoena phocoena","Harbour porpoise",52.1354461,-4.5149355,"Ceredigion",1995,"10/06/1995"
"3155","SW1995/64a","Phocoena phocoena","Harbour porpoise",52.17245794,-4.4658267,"Ceredigion",1995,"15/06/1995"
"3156","SW1995/65","Lagenorhynchus albirostris","White-beaked dolphin",52.80755025,1.5717375,"Norfolk",1995,"16/06/1995"
"3157","SW1995/65a","Phocoena phocoena","Harbour porpoise",51.47475763,-3.6920557,"Bridgend",1995,"17/06/1995"
"3158","SW1995/66","Phocoena phocoena","Harbour porpoise",53.41754665,-3.1135602,"Wirral",1995,"18/06/1995"
"3159","SW1995/67","Phocoena phocoena","Harbour porpoise",54.86452715,-1.345562,"Sunderland",1995,"21/06/1995"
"3160","SW1995/68","Phocoena phocoena","Harbour porpoise",51.74012116,-4.5378253,"Carmarthenshire",1995,"25/06/1995"
"3161","SW1995/68a","Phocoena phocoena","Harbour porpoise",54.30945366,-4.3535628,"Isle of Man",1995,"26/06/1995"
"3162","SW1995/68b","Phocoena phocoena","Harbour porpoise",53.4124458,-4.5144259,"Anglesey",1995,"27/06/1995"
"3163","SW1995/69","Lagenorhynchus albirostris","White-beaked dolphin",52.84623274,1.4961721,"Norfolk",1995,"27/06/1995"
"3164","SW1995/70","Lagenorhynchus albirostris","White-beaked dolphin",52.70626413,1.7063671,"Norfolk",1995,"28/06/1995"
"3165","SW1995/70a","Tursiops truncatus","Bottlenose dolphin",53.63556949,0.1381097,"East Riding of Yorkshire",1995,"28/06/1995"
"3166","SW1995/71","Lagenorhynchus albirostris","White-beaked dolphin",52.94486096,1.2212116,"Norfolk",1995,"29/06/1995"
"3167","SW1995/72","Phocoena phocoena","Harbour porpoise",53.1845585,0.3573571,"Lincolnshire",1995,"30/06/1995"
"3168","SW1995/73","Phocoena phocoena","Harbour porpoise",52.79656016,1.5930967,"Norfolk",1995,"30/06/1995"
"3169","SW1995/74","Phocoena phocoena","Harbour porpoise",52.70579242,1.7070676,"Norfolk",1995,"30/06/1995"
"3170","SW1995/75","Phocoena phocoena","Harbour porpoise",52.5609915,1.7346875,"Norfolk",1995,"01/07/1995"
"3171","SW1995/75a","Globicephala melas","Long-finned pilot whale",50.45261796,-5.0389305,"Cornwall",1995,"01/07/1995"
"3172","SW1995/76","Phocoena phocoena","Harbour porpoise",52.69026262,1.7146332,"Norfolk",1995,"01/07/1995"
"3173","SW1995/77","Lagenorhynchus albirostris","White-beaked dolphin",52.64452131,1.738851,"Norfolk",1995,"02/07/1995"
"3174","SW1995/78","Phocoena phocoena","Harbour porpoise",54.21609168,-0.2638077,"North Yorkshire",1995,"02/07/1995"
"3175","SW1995/79","Phocoena phocoena","Harbour porpoise",52.16065752,-4.4710236,"Ceredigion",1995,"02/07/1995"
"3176","SW1995/80","Lagenorhynchus albirostris","White-beaked dolphin",52.58559396,1.7389968,"Norfolk",1995,"02/07/1995"
"3177","SW1995/80a","Phocoena phocoena","Harbour porpoise",53.55198421,-3.1095388,"Sefton",1995,"02/07/1995"
"3178","SW1995/82","Lagenorhynchus albirostris","White-beaked dolphin",53.92514356,-0.1647133,"East Riding of Yorkshire",1995,"03/07/1995"
"3179","SW1995/84","Phocoena phocoena","Harbour porpoise",52.1448634,-4.4950003,"Ceredigion",1995,"04/07/1995"
"3180","SW1995/85","Phocoena phocoena","Harbour porpoise",52.56906608,1.7353744,"Norfolk",1995,"05/07/1995"
"3181","SW1995/86","Phocoena phocoena","Harbour porpoise",53.27926676,-4.6026199,"Anglesey",1995,"07/07/1995"
"3182","SW1995/88","Delphinus delphis","Short-beaked common dolphin",51.78044865,-5.1056372,"Pembrokeshire",1995,"13/07/1995"
"3183","SW1995/88d","Lagenorhynchus albirostris","White-beaked dolphin",52.87484763,0.1398781,"Lincolnshire",1995,"15/07/1995"
"3184","SW1995/89","Globicephala melas","Long-finned pilot whale",50.64992691,-2.6054667,"Dorset",1995,"18/07/1995"
"3185","SW1995/90","Phocoena phocoena","Harbour porpoise",51.56593283,-4.0121883,"Swansea",1995,"18/07/1995"
"3186","SW1995/92","Phocoena phocoena","Harbour porpoise",51.73600333,-4.520211,"Carmarthenshire",1995,"30/07/1995"
"3187","SW1995/94","Phocoena phocoena","Harbour porpoise",55.07264096,-1.4471105,"North Tyneside",1995,"31/07/1995"
"3188","SW1995/95","Phocoena phocoena","Harbour porpoise",52.83951335,1.5104865,"Norfolk",1995,"02/08/1995"
"3189","SW1995/96","Lagenorhynchus albirostris","White-beaked dolphin",55.02580863,-1.425853,"North Tyneside",1995,"03/08/1995"
"3190","SW1995/97","Stenella coeruleoalba","Striped dolphin",53.16367258,-4.2754153,"Anglesey",1995,"04/08/1995"
"3191","SW1995/98","Phocoena phocoena","Harbour porpoise",51.72820361,-4.6696848,"Pembrokeshire",1995,"04/08/1995"
"3192","SW1995/99","Phocoena phocoena","Harbour porpoise",50.3579487,-4.4366313,"Cornwall",1995,"06/08/1995"
"3193","SW1995/100","Stenella coeruleoalba","Striped dolphin",53.09763529,-4.3421427,"Gwynedd",1995,"08/08/1995"
"3194","SW1995/101","Globicephala melas","Long-finned pilot whale",50.58800498,-4.9162219,"Cornwall",1995,"08/08/1995"
"3196","SW1995/102","Phocoena phocoena","Harbour porpoise",53.09618996,0.3241375,"Lincolnshire",1995,"10/08/1995"
"3197","SW1995/104","Delphinus delphis","Short-beaked common dolphin",50.67038523,-1.9816017,"Dorset",1995,"22/08/1995"
"3198","SW1995/105","Balaenoptera physalus","Fin whale",51.44674,0.7446339,"Kent",1995,"23/08/1995"
