"","S.W.No.","Name.Current.Sci","Name.Common","Latitude","Longitude","County","Year","Date"
"3103","SW2003/101c","Phocoena phocoena","Harbour porpoise",57.27444315,-2.0165854,"Aberdeenshire",2003,"17/02/2003"
"3104","SW2003/104a","Phocoena phocoena","Harbour porpoise",55.62682325,-6.218255,"Argyll and Bute",2003,"19/02/2003"
"3105","SW2003/106b","Phocoena phocoena","Harbour porpoise",58.96309632,-2.9772747,"Orkney",2003,"20/02/2003"
"3106","SW2003/111a","Phocoena phocoena","Harbour porpoise",56.00959432,-3.544668,"Falkirk",2003,"22/02/2003"
"3107","SW2003/111b","Grampus griseus","Risso's dolphin",56.93346705,-7.5169832,"Western Isles",2003,"22/02/2003"
"3108","SW2003/112a","Phocoena phocoena","Harbour porpoise",55.86280288,-4.9789642,"Argyll and Bute",2003,"23/02/2003"
"3109","SW2003/116b","Unknown delphinid ","Short-beaked common dolphin/striped dolphin (indeterminate species)",57.67232839,-7.2460577,"Western Isles",2003,"25/02/2003"
"3110","SW2003/135e","Phocoena phocoena","Harbour porpoise",57.34719498,-1.9318656,"Aberdeenshire",2003,"01/03/2003"
"3111","SW2003/138d","Phocoena phocoena","Harbour porpoise",56.20388749,-2.8866375,"Fife",2003,"02/03/2003"
"3112","SW2003/138e","Phocoena phocoena","Harbour porpoise",55.98526713,-4.8953645,"Argyll and Bute",2003,"03/03/2003"
"3113","SW2003/143a","Phocoena phocoena","Harbour porpoise",56.67247439,-2.4781776,"Angus",2003,"05/03/2003"
"3114","SW2003/146","Tursiops truncatus","Bottlenose dolphin",55.66953814,-1.7932991,"Northumberland",2003,"06/03/2003"
"3115","SW2003/152d","Phocoena phocoena","Harbour porpoise",56.54971756,-2.6067681,"Angus",2003,"07/03/2003"
"3116","SW2003/152e","Phocoena phocoena","Harbour porpoise",57.87923643,-4.0135923,"Highland",2003,"07/03/2003"
"3117","SW2003/153f","Phocoena phocoena","Harbour porpoise",57.87831194,-4.0152273,"Highland",2003,"09/03/2003"
"3118","SW2003/159a","Phocoena phocoena","Harbour porpoise",55.84982107,-5.1393885,"Argyll and Bute",2003,"10/03/2003"
"3119","SW2003/159b","Stenella coeruleoalba","Striped dolphin",57.22374052,-5.6315288,"Highland",2003,"10/03/2003"
"3120","SW2003/159c","Phocoena phocoena","Harbour porpoise",57.31971221,-6.1064054,"Highland",2003,"10/03/2003"
"3121","SW2003/160f","Unknown","Cetacean (indeterminate species)",60.38133382,-0.9206833,"Shetland",2003,"12/03/2003"
"3122","SW2003/163f","Phocoena phocoena","Harbour porpoise",56.77429075,-2.3960134,"Aberdeenshire",2003,"13/03/2003"
"3123","SW2003/164l","Physeter macrocephalus","Sperm whale",56.06064149,-2.658491,"East Lothian",2003,"15/03/2003"
"3124","SW2003/164m","Unknown delphinid ","Dolphin (indeterminate species)",57.11948948,-5.8114067,"Highland",2003,"16/03/2003"
"3125","SW2003/164n","Physeter macrocephalus","Sperm whale",56.03359403,-2.1107408,"Scottish Borders",2003,"16/03/2003"
"3126","SW2003/164o","Phocoena phocoena","Harbour porpoise",58.92422625,-3.1186155,"Orkney",2003,"16/03/2003"
"3127","SW2003/170a","Phocoena phocoena","Harbour porpoise",57.34809152,-1.9285402,"Aberdeenshire",2003,"17/03/2003"
"3128","SW2003/179d","Unknown delphinid ","Dolphin (indeterminate species)",58.0135648,-7.0874729,"Western Isles",2003,"30/03/2003"
"3129","SW2003/179b","Phocoena phocoena","Harbour porpoise",56.00964776,-3.3890683,"Fife",2003,"30/03/2003"
"3130","SW2003/179c","Phocoena phocoena","Harbour porpoise",55.99322343,-3.4109274,"City of Edinburgh",2003,"31/03/2003"
"3131","SW2003/192a","Phocoena phocoena","Harbour porpoise",57.68099298,-2.5752357,"Aberdeenshire",2003,"03/04/2003"
"3132","SW2003/192b","Physeter macrocephalus","Sperm whale",59.29112605,-2.4511879,"Orkney",2003,"04/04/2003"
"3133","SW2003/195c","Lagenorhynchus acutus","Atlantic white-sided dolphin",57.24790555,-7.4278584,"Western Isles",2003,"06/04/2003"
"3134","SW2003/196b","Phocoena phocoena","Harbour porpoise",57.75228611,-3.9140831,"Highland",2003,"09/04/2003"
"3135","SW2003/198a","Phocoena phocoena","Harbour porpoise",57.67491173,-3.0899345,"Moray",2003,"10/04/2003"
"3136","SW2003/198b","Phocoena phocoena","Harbour porpoise",57.68008534,-2.3253422,"Aberdeenshire",2003,"11/04/2003"
"3137","SW2003/198c","Globicephala melas","Long-finned pilot whale",58.58407456,-4.7646037,"Highland",2003,"11/04/2003"
"3138","SW2003/206a","Phocoena phocoena","Harbour porpoise",55.99322343,-3.4109274,"City of Edinburgh",2003,"14/04/2003"
"3139","SW2003/206b","Phocoena phocoena","Harbour porpoise",57.24209528,-2.0414271,"Aberdeenshire",2003,"14/04/2003"
"3140","SW2003/206c","Phocoena phocoena","Harbour porpoise",55.99322343,-3.4109274,"City of Edinburgh",2003,"14/04/2003"
"3141","SW2003/206d","Phocoena phocoena","Harbour porpoise",58.00941205,-3.8431547,"Highland",2003,"14/04/2003"
"3142","SW2003/214b","Phocoena phocoena","Harbour porpoise",57.69223479,-4.0199846,"Highland",2003,"19/04/2003"
"3143","SW2003/214c","Balaenoptera acutorostrata","Minke whale",56.94811537,-7.4499753,"Western Isles",2003,"19/04/2003"
"3144","SW2003/215a","Phocoena phocoena","Harbour porpoise",57.6639808,-3.6093142,"Moray",2003,"21/04/2003"
"3145","SW2003/218b","Lagenorhynchus albirostris","White-beaked dolphin",55.67040895,-1.777394,"Northumberland",2003,"24/04/2003"
"3146","SW2003/219a","Phocoena phocoena","Harbour porpoise",56.20380652,-2.7641157,"Fife",2003,"26/04/2003"
"3147","SW2003/222a","Unknown","Cetacean (indeterminate species)",56.02610378,-3.3639823,"Fife",2003,"28/04/2003"
"3148","SW2003/222b","Delphinus delphis","Short-beaked common dolphin",57.59046701,-7.5191631,"Western Isles",2003,"28/04/2003"
"3149","SW2003/225a","Phocoena phocoena","Harbour porpoise",56.32243132,-5.5810133,"Argyll and Bute",2003,"30/04/2003"
"3150","SW2003/225b","Physeter macrocephalus","Sperm whale",57.41089882,-1.8418536,"Aberdeenshire",2003,"04/05/2003"
"3151","SW2003/236c","Unknown","Cetacean (indeterminate species)",58.47837713,-5.1029035,"Highland",2003,"12/05/2003"
"3152","SW2003/239a","Phocoena phocoena","Harbour porpoise",57.60581464,-1.820925,"Aberdeenshire",2003,"18/05/2003"
"3153","SW2003/241a","Delphinus delphis","Short-beaked common dolphin",57.99498404,-6.7544117,"Western Isles",2003,"19/05/2003"
"3154","SW2003/241b","Delphinus delphis","Short-beaked common dolphin",57.99683756,-6.7529635,"Western Isles",2003,"19/05/2003"
"3155","SW2003/241c","Lagenorhynchus acutus","Atlantic white-sided dolphin",57.17113158,-7.4132549,"Western Isles",2003,"19/05/2003"
"3156","SW2003/242","Unknown delphinid ","Dolphin (indeterminate species)",55.60734761,-1.7031391,"Northumberland",2003,"20/05/2003"
"3157","SW2003/242b","Phocoena phocoena","Harbour porpoise",56.03466008,-3.3209451,"Fife",2003,"20/05/2003"
"3158","SW2003/242c","Phocoena phocoena","Harbour porpoise",57.66391675,-3.614341,"Moray",2003,"20/05/2003"
"3159","SW2003/245d","Unknown delphinid ","Dolphin (indeterminate species)",57.10793722,-7.2915345,"Western Isles",2003,"24/05/2003"
"3160","SW2003/252a","Delphinus delphis","Short-beaked common dolphin",57.99319365,-6.7541739,"Western Isles",2003,"26/05/2003"
"3161","SW2003/254b","Delphinus delphis","Short-beaked common dolphin",57.99498404,-6.7544117,"Western Isles",2003,"28/05/2003"
"3162","SW2003/254c","Unknown","Cetacean (indeterminate species)",59.7,1.783333,"At sea",2003,"30/05/2003"
"3163","SW2003/407","Phocoena phocoena","Harbour porpoise",59.26861111,-2.485,"Orkney",2003,"31/05/2003"
"3164","SW2003/256b","Balaenoptera acutorostrata","Minke whale",58.80093322,-2.9207849,"Orkney",2003,"02/06/2003"
"3165","SW2003/257d","Grampus griseus","Risso's dolphin",56.19377661,-5.6448082,"Argyll and Bute",2003,"08/06/2003"
"3166","SW2003/259a","Unknown","Cetacean (indeterminate species)",57.12666502,-7.4216408,"Western Isles",2003,"10/06/2003"
"3167","SW2003/260g","Balaenoptera acutorostrata","Minke whale",57.63163664,-7.1193773,"Western Isles",2003,"11/06/2003"
"3168","SW2003/260i","Balaenoptera acutorostrata","Minke whale",58.22596169,-6.3317743,"Western Isles",2003,"13/06/2003"
"3169","SW2003/260j","Phocoena phocoena","Harbour porpoise",55.66245815,-5.1529908,"North Ayrshire",2003,"14/06/2003"
"3170","SW2003/261a","Unknown odontocete","Odontocete (indeterminate species)",57.48747044,-7.3615041,"Western Isles",2003,"15/06/2003"
"3171","SW2003/262a","Grampus griseus","Risso's dolphin",58.58609031,-4.7544365,"Highland",2003,"17/06/2003"
"3172","SW2003/262b","Delphinus delphis","Short-beaked common dolphin",58.34986391,-5.1753947,"Highland",2003,"17/06/2003"
"3173","SW2003/263a","Phocoena phocoena","Harbour porpoise",57.5825327,-7.4324926,"Western Isles",2003,"18/06/2003"
"3174","SW2003/272b","Balaenoptera acutorostrata","Minke whale",55.81082446,-6.4586179,"Argyll and Bute",2003,"26/06/2003"
"3175","SW2003/272c","Phocoena phocoena","Harbour porpoise",55.94779275,-4.9214041,"Argyll and Bute",2003,"26/06/2003"
"3176","SW2003/275a","Delphinus delphis","Short-beaked common dolphin",57.13020225,-7.4022977,"Western Isles",2003,"28/06/2003"
"3177","SW2003/275b","Tursiops truncatus","Bottlenose dolphin",57.97727367,-3.9497459,"Highland",2003,"29/06/2003"
"3178","SW2003/278a","Phocoena phocoena","Harbour porpoise",56.18097306,-2.8216631,"Fife",2003,"02/07/2003"
"3179","SW2003/280a","Mesoplodon bidens","Sowerby's beaked whale",58.57712539,-4.7950268,"Highland",2003,"04/07/2003"
"3180","SW2003/280b","Phocoena phocoena","Harbour porpoise",57.65530883,-1.8977716,"Aberdeenshire",2003,"04/07/2003"
"3181","SW2003/291a","Phocoena phocoena","Harbour porpoise",56.64091925,-2.5054995,"Angus",2003,"16/07/2003"
"3182","SW2003/291b","Phocoena phocoena","Harbour porpoise",56.0947138,-3.1574153,"Fife",2003,"16/07/2003"
"3183","SW2003/291d","Phocoena phocoena","Harbour porpoise",57.71872594,-3.3867506,"Moray",2003,"17/07/2003"
"3184","SW2003/294a","Phocoena phocoena","Harbour porpoise",57.68045656,-4.0260391,"Highland",2003,"19/07/2003"
"3185","SW2003/307b","Unknown delphinid ","Dolphin (indeterminate species)",58.25151142,-5.2262668,"Highland",2003,"27/07/2003"
"3186","SW2003/307c","Unknown delphinid ","Lagenorhynchus sp. (indeterminate species)",57.33658549,-7.3960298,"Western Isles",2003,"31/07/2003"
"3187","SW2003/312b","Phocoena phocoena","Harbour porpoise",55.89627059,-4.8951278,"Inverclyde",2003,"08/08/2003"
"3188","SW2003/315b","Unknown","Cetacean (indeterminate species)",57.13159458,-1.5241803,"At sea",2003,"10/08/2003"
"3189","SW2003/324a","Phocoena phocoena","Harbour porpoise",56.83482311,-2.2704442,"Aberdeenshire",2003,"18/08/2003"
"3190","SW2003/337b","Lagenorhynchus acutus","Atlantic white-sided dolphin",58.60216057,-3.3561538,"Highland",2003,"28/08/2003"
"3191","SW2003/338a","Lagenorhynchus acutus","Atlantic white-sided dolphin",60.24643152,-1.2918591,"Shetland",2003,"30/08/2003"
"3192","SW2003/338b","Lagenorhynchus acutus","Atlantic white-sided dolphin",60.24643152,-1.2918591,"Shetland",2003,"30/08/2003"
"3193","SW2003/338c","Lagenorhynchus acutus","Atlantic white-sided dolphin",60.24643152,-1.2918591,"Shetland",2003,"30/08/2003"
"3194","SW2003/338d","Lagenorhynchus acutus","Atlantic white-sided dolphin",60.24643152,-1.2918591,"Shetland",2003,"30/08/2003"
"3195","SW2003/338e","Lagenorhynchus acutus","Atlantic white-sided dolphin",60.24643152,-1.2918591,"Shetland",2003,"30/08/2003"
"3196","SW2003/344a","Phocoena phocoena","Harbour porpoise",57.57421881,-4.0937254,"Highland",2003,"09/09/2003"
"3197","SW2003/345a","Phocoena phocoena","Harbour porpoise",56.75444475,-2.4203381,"Angus",2003,"12/09/2003"
"3198","SW2003/346c","Phocoena phocoena","Harbour porpoise",56.79154312,-2.3339824,"Aberdeenshire",2003,"15/09/2003"
"3199","SW2003/346e","Unknown","Cetacean (indeterminate species)",56.82136392,-2.2621548,"Aberdeenshire",2003,"15/09/2003"
"3200","SW2003/346d","Balaenoptera acutorostrata","Minke whale",57.1990001,-6.3000997,"Highland",2003,"17/09/2003"
"3201","SW2003/347a","Physeter macrocephalus","Sperm whale",57.1990001,-6.3000997,"Highland",2003,"18/09/2003"
"3202","SW2003/355e","Balaenoptera acutorostrata","Minke whale",56.18449143,-2.8330173,"Fife",2003,"29/09/2003"
"3203","SW2003/355d","Stenella coeruleoalba","Striped dolphin",57.47692303,-7.3766627,"Western Isles",2003,"30/09/2003"
"3204","SW2003/355f","Globicephala melas","Long-finned pilot whale",57.24100103,-7.4417821,"Western Isles",2003,"04/10/2003"
"3205","SW2003/356a","Phocoena phocoena","Harbour porpoise",56.66071137,-2.4992383,"Angus",2003,"05/10/2003"
"3206","SW2003/366b","Lagenorhynchus albirostris","White-beaked dolphin",57.16751184,-2.0760723,"City of Aberdeen",2003,"16/10/2003"
"3207","SW2003/366c","Unknown delphinid ","Dolphin (indeterminate species)",57.23592133,-7.4343919,"Western Isles",2003,"18/10/2003"
"3208","SW2003/366d","Phocoena phocoena","Harbour porpoise",56.09827713,-3.1607377,"Fife",2003,"18/10/2003"
"3209","SW2003/366e","Balaenoptera acutorostrata","Minke whale",58.85486577,-2.9152821,"Orkney",2003,"19/10/2003"
"3210","SW2003/370c","Phocoena phocoena","Harbour porpoise",57.72053251,-3.3011863,"Moray",2003,"26/10/2003"
"3211","SW2003/370d","Phocoena phocoena","Harbour porpoise",57.15044213,-2.0760373,"City of Aberdeen",2003,"27/10/2003"
"3212","SW2003/370e","Lagenorhynchus acutus","Atlantic white-sided dolphin",60.24643152,-1.2918591,"Shetland",2003,"29/10/2003"
"3213","SW2003/370f","Phocoena phocoena","Harbour porpoise",57.87926315,-4.011907,"Highland",2003,"29/10/2003"
"3214","SW2003/370g","Grampus griseus","Risso's dolphin",58.59594642,-3.0616557,"Highland",2003,"29/10/2003"
"3215","SW2003/370h","Lagenorhynchus acutus","Atlantic white-sided dolphin",60.24643152,-1.2918591,"Shetland",2003,"29/10/2003"
"3216","SW2003/373c","Delphinus delphis","Short-beaked common dolphin",57.48940541,-4.1672989,"Highland",2003,"02/11/2003"
"3217","SW2003/374a","Grampus griseus","Risso's dolphin",59.25952065,-2.4981277,"Orkney",2003,"05/11/2003"
"3218","SW2003/375a","Balaenoptera acutorostrata","Minke whale",59.35716204,-2.8847911,"Orkney",2003,"07/11/2003"
"3219","SW2003/376f","Phocoena phocoena","Harbour porpoise",56.64899863,-2.5072386,"Angus",2003,"09/11/2003"
"3220","SW2003/377a","Lagenorhynchus acutus","Atlantic white-sided dolphin",60.24643152,-1.2918591,"Shetland",2003,"10/11/2003"
"3221","SW2003/378b","Phocoena phocoena","Harbour porpoise",55.91764846,-2.1392127,"Scottish Borders",2003,"11/11/2003"
"3222","SW2003/389a","Unknown","Cetacean (indeterminate species)",56.06308844,-3.1757431,"Fife",2003,"01/12/2003"
"3223","SW2003/391a","Lagenorhynchus albirostris","White-beaked dolphin",58.56364013,-3.7879382,"Highland",2003,"09/12/2003"
"3224","SW2003/395a","Grampus griseus","Risso's dolphin",56.52064099,-6.9552163,"Argyll and Bute",2003,"14/12/2003"
"3225","SW2003/401h","Phocoena phocoena","Harbour porpoise",57.66688022,-2.5146604,"Aberdeenshire",2003,"18/12/2003"
"3226","SW2003/401i","Ziphius cavirostris","Cuvier's beaked whale",58.42717723,-6.443952,"Western Isles",2003,"18/12/2003"
"3227","SW2003/405","Unknown delphinid ","Dolphin (indeterminate species)",57.3125,-7.3991667,"Western Isles",2003,"20/12/2003"
"3228","SW2003/401j","Phocoena phocoena","Harbour porpoise",56.038219,-3.3242772,"Fife",2003,"21/12/2003"
"3229","SW2003/403h","Phocoena phocoena","Harbour porpoise",58.46334289,-5.0552656,"Highland",2003,"26/12/2003"
"3230","SW2004/16c","Phocoena phocoena","Harbour porpoise",56.4952601,-2.7098614,"Angus",2004,"11/01/2004"
"3231","SW2004/16d","Unknown delphinid ","Dolphin (indeterminate species)",57.03544144,-7.449583,"Western Isles",2004,"11/01/2004"
"3232","SW2004/23a","Phocoena phocoena","Harbour porpoise",55.98526713,-4.8953645,"Argyll and Bute",2004,"14/01/2004"
"3233","SW2004/23b","Unknown","Cetacean (indeterminate species)",56.52686363,-6.7736904,"Argyll and Bute",2004,"14/01/2004"
"3234","SW2004/24g","Unknown delphinid ","Dolphin (indeterminate species)",57.36925032,-7.410834,"Western Isles",2004,"17/01/2004"
"3235","SW2004/28b","Grampus griseus","Risso's dolphin",59.30418205,-2.5584945,"Orkney",2004,"18/01/2004"
"3236","SW2004/28c","Globicephala melas","Long-finned pilot whale",57.35239976,-7.4050172,"Western Isles",2004,"18/01/2004"
"3237","SW2004/28d","Unknown delphinid ","Dolphin (indeterminate species)",57.19216894,-7.4262884,"Western Isles",2004,"18/01/2004"
"3238","SW2004/28e","Unknown delphinid ","Dolphin (indeterminate species)",56.51820237,-6.9711749,"Argyll and Bute",2004,"18/01/2004"
"3239","SW2004/29d","Unknown","Cetacean (indeterminate species)",57.38924889,-7.4271235,"Western Isles",2004,"19/01/2004"
"3240","SW2004/29e","Balaenoptera acutorostrata","Minke whale",56.065199,-6.26126,"Argyll and Bute",2004,"20/01/2004"
"3241","SW2004/32a","Phocoena phocoena","Harbour porpoise",58.96199865,-2.8798632,"Orkney",2004,"22/01/2004"
"3242","SW2004/35c","Phocoena phocoena","Harbour porpoise",55.68042753,-4.8600569,"North Ayrshire",2004,"25/01/2004"
"3243","SW2004/36a","Ziphius cavirostris","Cuvier's beaked whale",56.52748097,-6.2366151,"Argyll and Bute",2004,"26/01/2004"
"3244","SW2004/37b","Unknown delphinid ","Dolphin (indeterminate species)",57.37858827,-7.4238777,"Western Isles",2004,"28/01/2004"
"3245","SW2004/38b","Unknown delphinid ","Dolphin (indeterminate species)",57.59271145,-7.529562,"Western Isles",2004,"29/01/2004"
"3246","SW2004/54a","Phocoena phocoena","Harbour porpoise",55.84281872,-5.0605248,"Argyll and Bute",2004,"01/02/2004"
"3247","SW2004/54b","Balaenoptera physalus","Fin whale",56.59435176,-6.6550119,"Argyll and Bute",2004,"01/02/2004"
"3248","SW2004/54c","Grampus griseus","Risso's dolphin",58.35037697,-6.18792,"Western Isles",2004,"01/02/2004"
"3249","SW2004/60d","Phocoena phocoena","Harbour porpoise",56.06289798,-6.249751,"Argyll and Bute",2004,"02/02/2004"
"3250","SW2004/66e","Phocoena phocoena","Harbour porpoise",55.63130421,-6.2187372,"Argyll and Bute",2004,"04/02/2004"
"3251","SW2004/74n","Phocoena phocoena","Harbour porpoise",57.22454138,-5.6349229,"Highland",2004,"06/02/2004"
"3252","SW2004/76h","Unknown delphinid ","Short-beaked common dolphin/striped dolphin (indeterminate species)",56.54851538,-6.7487304,"Argyll and Bute",2004,"08/02/2004"
"3253","SW2004/76i","Phocoena phocoena","Harbour porpoise",56.08528714,-5.5412643,"Argyll and Bute",2004,"08/02/2004"
"3254","SW2004/82d","Lagenorhynchus albirostris","White-beaked dolphin",57.68678736,-1.9664534,"Aberdeenshire",2004,"14/02/2004"
"3255","SW2004/82e","Phocoena phocoena","Harbour porpoise",55.65174627,-5.6673897,"Argyll and Bute",2004,"14/02/2004"
"3256","SW2004/90c","Phocoena phocoena","Harbour porpoise",55.82581862,-5.0208559,"Argyll and Bute",2004,"23/02/2004"
"3257","SW2004/90d","Unknown odontocete","Odontocete (indeterminate species)",58.59957682,-3.5075064,"Highland",2004,"25/02/2004"
"3258","SW2004/91d","Megaptera novaeangliae","Humpback whale",59.12397587,-3.0779463,"Orkney",2004,"27/02/2004"
"3259","SW2004/92c","Phocoena phocoena","Harbour porpoise",60.52504492,-1.1764623,"Shetland",2004,"28/02/2004"
"3260","SW2004/92d","Delphinus delphis","Short-beaked common dolphin",58.50995486,-4.3827012,"Highland",2004,"28/02/2004"
"3261","SW2004/92e","Phocoena phocoena","Harbour porpoise",55.98528097,-3.2294882,"City of Edinburgh",2004,"28/02/2004"
"3262","SW2004/92f","Phocoena phocoena","Harbour porpoise",57.68219765,-3.0784125,"Moray",2004,"29/02/2004"
"3263","SW2004/92g","Delphinus delphis","Short-beaked common dolphin",56.52359366,-6.7651392,"Argyll and Bute",2004,"29/02/2004"
"3264","SW2004/92h","Unknown","Cetacean (indeterminate species)",58.46085569,-6.3538103,"Western Isles",2004,"01/03/2004"
"3265","SW2004/94g","Unknown delphinid ","Dolphin (indeterminate species)",58.34386114,-6.637046,"Western Isles",2004,"03/03/2004"
"3266","SW2004/97b","Phocoena phocoena","Harbour porpoise",57.25737043,-2.0331554,"Aberdeenshire",2004,"08/03/2004"
"3267","SW2004/98e","Phocoena phocoena","Harbour porpoise",55.98904141,-2.8977457,"East Lothian",2004,"09/03/2004"
"3268","SW2004/99j","Delphinus delphis","Short-beaked common dolphin",56.31618864,-6.234191,"Argyll and Bute",2004,"12/03/2004"
"3269","SW2004/99k","Unknown delphinid ","Dolphin (indeterminate species)",57.07758032,-7.3070317,"Western Isles",2004,"13/03/2004"
"3270","SW2004/111i","Unknown odontocete","Odontocete (indeterminate species)",58.37062849,-6.5429727,"Western Isles",2004,"20/03/2004"
"3271","SW2004/111j","Unknown delphinid ","Dolphin (indeterminate species)",57.01397039,-7.4876828,"Western Isles",2004,"20/03/2004"
"3272","SW2004/118b","Globicephala melas","Long-finned pilot whale",58.0070081,-6.4729953,"Western Isles",2004,"22/03/2004"
"3273","SW2004/120b","Phocoena phocoena","Harbour porpoise",57.71636565,-3.2691381,"Moray",2004,"23/03/2004"
"3274","SW2004/123b","Phocoena phocoena","Harbour porpoise",57.14954471,-2.0743825,"City of Aberdeen",2004,"25/03/2004"
"3275","SW2004/123c","Phocoena phocoena","Harbour porpoise",55.97451603,-2.4214569,"East Lothian",2004,"25/03/2004"
"3276","SW2004/123g","Lagenorhynchus albirostris","White-beaked dolphin",58.89098151,-2.8884706,"Orkney",2004,"25/03/2004"
"3277","SW2004/125e","Phocoena phocoena","Harbour porpoise",56.81503235,-5.1180905,"Highland",2004,"29/03/2004"
"3278","SW2004/125f","Stenella coeruleoalba","Striped dolphin",58.96225061,-2.9702949,"Orkney",2004,"31/03/2004"
"3279","SW2004/126a","Phocoena phocoena","Harbour porpoise",57.15673097,-2.0760502,"City of Aberdeen",2004,"01/04/2004"
"3280","SW2004/130j","Phocoena phocoena","Harbour porpoise",56.67251773,-2.466754,"Angus",2004,"03/04/2004"
"3281","SW2004/131c","Phocoena phocoena","Harbour porpoise",59.9963866,-1.2219079,"Shetland",2004,"04/04/2004"
"3282","SW2004/133e","Unknown odontocete","Odontocete (indeterminate species)",56.76074482,-2.4171368,"Aberdeenshire",2004,"05/04/2004"
"3283","SW2004/133f","Phocoena phocoena","Harbour porpoise",57.15223894,-2.076041,"City of Aberdeen",2004,"05/04/2004"
"3284","SW2004/137c","Phocoena phocoena","Harbour porpoise",56.79244594,-2.3323532,"Aberdeenshire",2004,"06/04/2004"
"3285","SW2004/138d","Phocoena phocoena","Harbour porpoise",56.74273156,-2.4300176,"Angus",2004,"07/04/2004"
"3286","SW2004/140b","Phocoena phocoena","Harbour porpoise",57.66690057,-2.5096313,"Aberdeenshire",2004,"10/04/2004"
"3287","SW2004/141b","Phocoena phocoena","Harbour porpoise",56.20081444,-4.7471035,"Argyll and Bute",2004,"12/04/2004"
"3288","SW2004/143c","Phocoena phocoena","Harbour porpoise",57.38830375,-5.599519,"Highland",2004,"14/04/2004"
"3289","SW2004/146c","Phocoena phocoena","Harbour porpoise",56.76345104,-2.4138948,"Aberdeenshire",2004,"18/04/2004"
"3290","SW2004/146d","Phocoena phocoena","Harbour porpoise",57.26581148,-5.7900158,"Highland",2004,"18/04/2004"
"3291","SW2004/146e","Phocoena phocoena","Harbour porpoise",57.26581148,-5.7900158,"Highland",2004,"18/04/2004"
"3292","SW2004/147a","Unknown delphinid ","Dolphin (indeterminate species)",57.90094679,-6.8146241,"Western Isles",2004,"21/04/2004"
"3293","SW2004/147b","Unknown delphinid ","Dolphin (indeterminate species)",57.90094679,-6.8146241,"Western Isles",2004,"21/04/2004"
"3294","SW2004/147c","Phocoena phocoena","Harbour porpoise",56.36700417,-2.8175662,"Fife",2004,"22/04/2004"
"3295","SW2004/147d","Phocoena phocoena","Harbour porpoise",55.94393701,-4.9323277,"Argyll and Bute",2004,"22/04/2004"
"3296","SW2004/149a","Phocoena phocoena","Harbour porpoise",57.70382922,-4.1347743,"Highland",2004,"25/04/2004"
"3297","SW2004/149b","Unknown delphinid ","Short-beaked common dolphin/striped dolphin (indeterminate species)",56.02380465,-5.3606149,"Argyll and Bute",2004,"25/04/2004"
"3298","SW2004/153a","Unknown delphinid ","Dolphin (indeterminate species)",57.22883799,-7.4316876,"Western Isles",2004,"28/04/2004"
"3299","SW2004/154b","Phocoena phocoena","Harbour porpoise",57.14954372,-2.0760354,"City of Aberdeen",2004,"01/05/2004"
"3300","SW2004/154c","Unknown delphinid ","Dolphin (indeterminate species)",57.23592133,-7.4343919,"Western Isles",2004,"01/05/2004"
"3301","SW2004/154d","Phocoena phocoena","Harbour porpoise",55.85358649,-5.0613718,"Argyll and Bute",2004,"01/05/2004"
"3302","SW2004/164b","Phocoena phocoena","Harbour porpoise",56.01753678,-4.8993853,"Argyll and Bute",2004,"07/05/2004"
"3303","SW2004/164c","Lagenorhynchus acutus","Atlantic white-sided dolphin",60.44471728,-1.2602854,"Shetland",2004,"08/05/2004"
"3304","SW2004/167f","Phocoena phocoena","Harbour porpoise",57.57862432,-4.098997,"Highland",2004,"11/05/2004"
"3305","SW2004/167b","Phocoena phocoena","Harbour porpoise",55.766744,-1.9904117,"Northumberland",2004,"12/05/2004"
"3306","SW2004/167g","Phocoena phocoena","Harbour porpoise",57.58603502,-3.9153801,"Highland",2004,"14/05/2004"
"3307","SW2004/169b","Phocoena phocoena","Harbour porpoise",57.69960289,-3.4883866,"Moray",2004,"19/05/2004"
"3308","SW2004/169c","Grampus griseus","Risso's dolphin",58.87765873,-3.3825343,"Orkney",2004,"22/05/2004"
"3309","SW2004/170b","Ziphius cavirostris","Cuvier's beaked whale",58.47758556,-6.3112392,"Western Isles",2004,"23/05/2004"
"3310","SW2004/171d","Phocoena phocoena","Harbour porpoise",57.71350895,-2.8611167,"Moray",2004,"26/05/2004"
"3311","SW2004/171g","Balaenoptera acutorostrata","Minke whale",59.36491856,-2.4064221,"Orkney",2004,"28/05/2004"
"3312","SW2004/171e","Unknown odontocete","Odontocete (indeterminate species)",55.69659255,-5.3244959,"North Ayrshire",2004,"30/05/2004"
"3313","SW2004/173a","Balaenoptera acutorostrata","Minke whale",58.60743296,-3.6713867,"Highland",2004,"01/06/2004"
"3314","SW2004/173b","Phocoena phocoena","Harbour porpoise",56.19539358,-4.7483282,"Argyll and Bute",2004,"01/06/2004"
"3315","SW2004/173c","Phocoena phocoena","Harbour porpoise",56.65442226,-2.4991552,"Angus",2004,"02/06/2004"
"3316","SW2004/175e","Phocoena phocoena","Harbour porpoise",57.70620792,-2.8777265,"Moray",2004,"03/06/2004"
"3317","SW2004/368","Phocoena phocoena","Harbour porpoise",58.95666667,-2.9936111,"Orkney",2004,"03/06/2004"
"3318","SW2004/179b","Phocoena phocoena","Harbour porpoise",57.74864403,-3.9172517,"Highland",2004,"08/06/2004"
